Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Russell Wilson\WilsRu00,SEA,14,23,205,1,0,2,9,44,104.4,9,92,3,25,0,0,0,0,0,0,0
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,10,113,1,54,1,1,14,0,14,0,0
Robert Turbin\TurbRo00,SEA,0,0,0,0,0,0,0,0,,10,31,0,12,1,1,-3,0,-3,0,0
Michael Robinson\RobiMi00,SEA,0,0,0,0,0,0,0,0,,1,29,0,29,2,1,20,0,20,0,0
Leon Washington\WashLe00,SEA,0,0,0,0,0,0,0,0,,2,5,0,5,1,0,0,0,0,0,0
Sidney Rice\RiceSi01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,76,0,41,0,0
Golden Tate\TateGo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,64,0,44,0,0
Zach Miller\MillZa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,26,1,14,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
Anthony McCoy\McCoAn00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ryan Fitzpatrick\FitzRy00,BUF,21,38,217,1,2,3,32,25,58.8,3,8,0,4,0,0,0,0,0,1,1
Tyler Thigpen\ThigTy00,BUF,3,5,30,0,0,0,0,12,77.1,0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,0,0,0,,17,103,1,18,5,3,-2,0,6,0,0
Tashard Choice\ChoiTa00,BUF,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,0
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,115,1,25,0,0
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,58,0,21,0,0
T.J. Graham\GrahT.00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,32,0,15,0,0
Brad Smith\SmitBr01,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,26,0,10,0,0
Dorin Dickerson\DickDo00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0
Ruvell Martin\MartRu00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
