Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Andy Dalton\DaltAn00,CIN,13,27,127,1,0,6,35,19,74.2,8,18,1,11,0,0,0,0,0,2,2
BenJarvus Green-Ellis\GreeBe00,CIN,0,0,0,0,0,0,0,0,,25,106,1,29,0,0,0,0,0,0,0
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,1,10,0,10,4,0,0,0,0,0,0
Andrew Hawkins\HawkAn00,CIN,0,0,0,0,0,0,0,0,,1,9,0,9,1,0,0,0,0,0,0
Dan Herron\HerrDa00,CIN,0,0,0,0,0,0,0,0,,3,8,0,6,0,0,0,0,0,0,0
Brian Leonard\LeonBr00,CIN,0,0,0,0,0,0,0,0,,2,6,0,7,2,1,7,0,7,0,0
Jermaine Gresham\GresJe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,63,0,19,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,57,1,13,0,0
Brandon Tate\TateBr00,CIN,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Nick Foles\FoleNi00,PHI,16,33,180,1,1,1,3,46,62.7,2,5,0,5,0,0,0,0,0,1,1
Bryce Brown\BrowBr02,PHI,0,0,0,0,0,0,0,0,,16,34,0,8,2,1,11,0,11,0,0
Dion Lewis\LewiDi00,PHI,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,-4,0,-4,0,0
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,73,0,46,1,1
Jason Avant\AvanJa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,44,0,25,0,0
Clay Harbor\HarbCl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,28,0,14,1,1
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,20,1,11,0,0
Stanley Havili\HaviSt00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Matt Tennant\TennMa20,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
