Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,29,36,375,3,0,2,15,39,137.8,3,2,0,3,0,0,0,0,0,1,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,17,59,1,15,0,0,0,0,0,0,0
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,0,0,0,,2,11,0,9,5,5,83,0,39,0,0
Khiry Robinson\RobiKh00,NOR,0,0,0,0,0,0,0,0,,3,10,0,5,2,2,10,0,8,0,0
Erik Lorig\LoriEr99,NOR,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,87,0,29,0,0
Kenny Stills\StilKe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,67,0,21,0,0
Marques Colston\ColsMa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,65,1,23,0,0
Nick Toon\ToonNi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,43,0,17,1,1
Josh Hill\HillJo02,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,2,8,0,0
Ben Watson\WatsBe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jay Cutler\CutlJa00,CHI,17,31,194,2,3,7,41,35,55.8,1,20,0,20,0,0,0,0,0,1,0
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,16,78,0,19,5,2,21,0,12,0,0
Josh Morgan\MorgJo00,CHI,0,0,0,0,0,0,0,0,,1,21,0,21,1,0,0,0,0,0,0
Ka'Deem Carey\CareKa00,CHI,0,0,0,0,0,0,0,0,,1,4,0,4,3,3,39,0,18,0,0
Danny McCray\McCrDa00,CHI,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,78,1,35,0,0
Martellus Bennett\BennMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,36,0,12,0,0
Marquess Wilson\WilsMa02,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,16,1,8,0,0
Dante Rosario\RosaDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
