Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Chad Henne\HennCh01,JAX,14,28,193,1,1,10,70,63,69.5,3,17,0,12,0,0,0,0,0,0,0
Toby Gerhart\GerhTo00,JAX,0,0,0,0,0,0,0,0,,7,8,0,3,2,2,9,0,6,0,0
Allen Robinson\RobiAl02,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,75,0,54,0,0
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,71,1,63,0,0
Denard Robinson\RobiDe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,8,0,0
Allen Hurns\HurnAl01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,13,0,10,0,0
Marqise Lee\LeexMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,11,0,8,0,0
Mickey Shuler\ShulMi01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Mike Brown\BrowMi00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
Kirk Cousins\CousKi00,WAS,22,33,250,2,0,2,21,31,109.4,1,-1,0,-1,0,0,0,0,0,0,0
Robert Griffin\GrifRo01,WAS,2,3,38,0,0,1,9,19,109.7,2,22,0,12,0,0,0,0,0,0,0
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,22,85,2,23,0,0,0,0,0,0,0
Silas Redd\ReddSi00,WAS,0,0,0,0,0,0,0,0,,8,41,1,14,0,0,0,0,0,0,0
Roy Helu\HeluRo00,WAS,0,0,0,0,0,0,0,0,,8,25,0,9,2,2,11,0,6,0,0
Andre Roberts\RobeAn00,WAS,0,0,0,0,0,0,0,0,,1,19,0,19,5,4,57,0,31,0,0
Niles Paul\PaulNi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,99,1,26,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,57,0,21,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,1,20,0,0
DeSean Jackson\JackDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,12,0,12,0,0
Aldrick Robinson\RobiAl00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,,1,6,0,6,0,0
