Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,26,39,396,2,0,4,27,70,117.0,1,-1,0,-1,0,0,0,0,0,0,
James Starks\StarJa00,GNB,0,0,0,0,0,0,0,0,,12,40,0,11,3,2,19,0,11,0,
Ryan Grant\GranRy00,GNB,0,0,0,0,0,0,0,0,,7,18,0,9,1,1,6,0,6,1,
James Jones\JoneJa04,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,140,1,70,0,
Greg Jennings\JennGr00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,82,1,39,0,
Jermichael Finley\FinlJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,67,0,24,0,
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,16,0,
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,17,0,9,0,
Tom Crabtree\CrabTo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,
D.J. Williams\WillD.00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,
Alex Green\GreeAl00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,
Donald Driver\DrivDo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,
Matt Ryan\RyanMa00,ATL,18,32,167,1,2,1,11,23,55.1,3,9,0,9,0,0,0,0,0,0,
Michael Turner\TurnMi00,ATL,0,0,0,0,0,0,0,0,,16,56,1,15,0,0,0,0,0,0,
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,1,17,0,17,4,1,16,0,16,0,
Jacquizz Rodgers\RodgJa00,ATL,0,0,0,0,0,0,0,0,,1,11,0,11,1,0,0,0,0,0,
Jason Snelling\SnelJa00,ATL,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,21,0,17,0,
Tony Gonzalez\GonzTo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,60,0,23,0,
Roddy White\WhitRo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,50,1,15,0,
Harry Douglas\DougHa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,16,0,13,0,
Eric Weems\WeemEr00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,
Ovie Mughelli\MughOv00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
