Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tarvaris Jackson\JackTa00,SEA,15,22,166,1,1,4,24,25,86.6,4,17,0,11,0,0,0,0,0,0,
Charlie Whitehurst\WhitCh02,SEA,11,19,149,1,0,2,12,27,100.5,2,6,0,7,0,0,0,0,0,0,
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,12,98,1,47,6,4,33,0,17,1,
Leon Washington\WashLe00,SEA,0,0,0,0,0,0,0,0,,3,10,0,6,1,1,6,0,6,0,
Justin Forsett\ForsJu00,SEA,0,0,0,0,0,0,0,0,,4,9,0,4,1,0,0,0,0,0,
Michael Robinson\RobiMi00,SEA,0,0,0,0,0,0,0,0,,3,5,0,3,0,0,0,0,0,1,
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,136,1,27,0,
Ben Obomanu\ObomBe00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,51,1,11,0,
Sidney Rice\RiceSi01,SEA,0,0,0,0,0,0,0,0,,1,0,0,0,5,4,38,0,16,1,
Golden Tate\TateGo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,31,0,17,0,
Anthony McCoy\McCoAn00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,20,0,20,0,
Eli Manning\MannEl00,NYG,24,39,420,3,3,3,25,68,91.8,3,5,0,3,0,0,0,0,0,2,
Ahmad Bradshaw\BradAh00,NYG,0,0,0,0,0,0,0,0,,17,58,0,13,5,2,27,0,15,0,
Victor Cruz\CruzVi00,NYG,0,0,0,0,0,0,0,0,,1,3,0,3,11,8,161,1,68,1,
Danny Ware\WareDa00,NYG,0,0,0,0,0,0,0,0,,4,3,0,3,1,1,22,0,22,0,
Jake Ballard\BallJa21,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,72,1,32,0,
Hakeem Nicks\NickHa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,65,1,19,0,
Mario Manningham\MannMa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,56,0,17,0,
Bear Pascoe\PascBe00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,
Travis Beckum\BeckTr00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
