Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Marcus Mariota\MariMa01,TEN,21,39,274,0,1,5,47,51,65.5,3,3,0,3,1,1,41,1,41,1,0
Antonio Andrews\AndrAn00,TEN,1,1,41,1,0,0,0,41,158.3,4,8,0,4,2,1,6,0,6,0,0
Dexter McCluster\McClDe00,TEN,0,0,0,0,0,0,0,0,,4,12,0,8,5,4,38,0,28,0,0
David Cobb\CobbDa00,TEN,0,0,0,0,0,0,0,0,,2,1,0,3,0,0,0,0,0,0,0
Delanie Walker\WalkHu00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,71,0,16,0,0
Harry Douglas\DougHa00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,65,0,51,0,0
Dorial Green-Beckham\GreeDo00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,53,0,27,0,0
Andrew Turzilli\TurzAn00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,18,0,0
Phillip Supernaw\SupePh00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0
Anthony Fasano\FasaAn00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ryan Fitzpatrick\FitzRy00,NYJ,21,36,263,3,0,1,7,69,108.9,3,23,0,19,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,22,101,0,32,2,1,6,0,6,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,3,36,0,24,5,5,46,1,16,0,0
Stevan Ridley\RidlSt00,NYJ,0,0,0,0,0,0,0,0,,6,23,0,11,0,0,0,0,0,0,0
Brandon Marshall\MarsBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,125,1,69,0,0
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,74,1,20,0,0
Quincy Enunwa\EnunQu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0
Tommy Bohanon\BohaTo00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Devin Smith\SmitDe04,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
