Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tyrod Taylor\TaylTy00,BUF,19,36,268,1,1,1,8,47,74.8,8,53,0,14,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,20,74,0,24,7,4,35,0,10,0,0
Mike Gillislee\GillMi00,BUF,0,0,0,0,0,0,0,0,,3,24,1,19,1,1,6,0,6,0,0
Sammy Watkins\WatkSa00,BUF,0,0,0,0,0,0,0,0,,1,1,0,1,12,5,81,1,47,0,0
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,106,0,37,1,0
Chris Hogan\HogaCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,20,0,14,0,0
Chris Gragg\GragCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Charles Clay\ClayCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Sam Bradford\BradSa00,PHI,23,38,247,1,1,1,15,53,77.4,3,3,0,5,0,0,0,0,0,0,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,7,41,1,15,3,2,4,0,3,0,0
Ryan Mathews\MathRy00,PHI,0,0,0,0,0,0,0,0,,13,38,0,9,2,2,4,0,3,0,0
DeMarco Murray\MurrDe00,PHI,0,0,0,0,0,0,0,0,,11,34,0,7,2,2,3,0,4,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,98,0,41,0,0
Nelson Agholor\AghoNe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,62,1,53,0,0
Josh Huff\HuffJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,28,0,18,0,0
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,28,0,11,0,0
Jordan Matthews\MattJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,19,0,8,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
Seyi Ajirotutu\AjirSe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
