Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Kirk Cousins\CousKi00,WAS,24,31,300,1,1,3,25,32,104.2,4,13,1,9,0,0,0,0,0,0,0
Matt Jones\JoneMa04,WAS,0,0,0,0,0,0,0,0,,18,62,0,11,3,2,24,0,18,1,0
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,11,24,1,5,1,0,0,0,0,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,9,9,120,1,32,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,52,0,19,0,0
DeSean Jackson\JackDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,43,0,29,0,0
Rashad Ross\RossRa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,17,0,0
Jamison Crowder\CrowJa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Pierre Thomas\ThomPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Derek Carrier\CarrDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jay Cutler\CutlJa00,CHI,19,31,315,2,0,3,25,50,117.0,1,5,0,5,0,0,0,0,0,1,1
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,10,45,1,10,2,1,8,0,8,0,0
Jeremy Langford\LangJe00,CHI,0,0,0,0,0,0,0,0,,11,37,0,9,7,3,27,0,11,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,107,1,50,0,0
Zach Miller\MillZa02,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,85,1,30,0,0
Marc Mariani\MariMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,37,0,24,0,0
Deonte Thompson\ThomDe04,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,36,0,36,0,0
Eddie Royal\RoyaEd00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0
Khari Lee\LeexKh00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
