Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Cassel\CassMa00,KAN,15,29,184,1,1,3,11,28,68.8,6,17,0,13,0,0,0,0,0,0,
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,,,0,,11,126,1,80,5,3,27,0,14,0,
Thomas Jones\JoneTh00,KAN,0,0,0,0,0,,,0,,22,62,1,16,1,1,16,0,16,0,
Jackie Battle\BattJa00,KAN,0,0,0,0,0,,,0,,2,9,0,7,1,0,0,0,0,0,
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,,,0,,0,0,0,0,6,2,53,0,28,0,
Chris Chambers\ChamCh00,KAN,0,0,0,0,0,,,0,,0,0,0,0,4,3,42,0,26,0,
Tony Moeaki\MoeaTo00,KAN,0,0,0,0,0,,,0,,0,0,0,0,4,3,25,0,12,0,
Tim Castille\CastTi20,KAN,0,0,0,0,0,,,0,,0,0,0,0,2,1,12,0,12,0,
Leonard Pope\PopeLe00,KAN,0,0,0,0,0,,,0,,0,0,0,0,1,1,2,1,2,0,
Dexter McCluster\McClDe00,KAN,0,0,0,0,0,,,0,,1,-4,0,-4,4,1,7,0,7,0,
Sam Bradford\BradSa00,STL,21,43,181,0,2,3,26,25,40.9,2,2,0,3,0,0,0,0,0,1,
Steven Jackson\JackSt00,STL,0,0,0,0,0,,,0,,19,67,1,8,6,5,37,0,13,0,
Danny Amendola\AmenDa00,STL,0,0,0,0,0,,,0,,0,0,0,0,11,7,60,0,16,0,
Daniel Fells\FellDa00,STL,0,0,0,0,0,,,0,,0,0,0,0,8,4,47,0,25,0,
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,,,0,,0,0,0,0,6,3,29,0,13,0,
Laurent Robinson\RobiLa01,STL,0,0,0,0,0,,,0,,0,0,0,0,7,2,8,0,8,0,
