Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Rex Grossman\GrosRe00,WAS,25,43,322,4,2,5,36,47,93.4,1,-1,0,-1,0,0,0,0,0,1,
Ryan Torain\ToraRy00,WAS,0,0,0,0,0,,,0,,11,53,0,15,6,5,48,1,20,0,
Keiland Williams\WillKe03,WAS,0,0,0,0,0,,,0,,1,4,0,4,3,1,13,0,13,0,
Anthony Armstrong\ArmsAn00,WAS,0,0,0,0,0,,,0,,0,0,0,0,6,5,100,0,47,0,
Chris Cooley\CoolCh00,WAS,0,0,0,0,0,,,0,,0,0,0,0,7,5,62,1,27,0,
Mike Sellers\SellMi00,WAS,0,0,0,0,0,,,0,,0,0,0,0,3,1,27,0,27,0,
Santana Moss\MossSa00,WAS,0,0,0,0,0,,,0,,2,-1,0,7,13,8,72,2,20,0,
Jon Kitna\KitnJo00,DAL,25,37,305,2,0,2,5,33,110.8,4,11,0,7,0,0,0,0,0,1,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,,,0,,12,70,0,16,3,2,47,0,32,0,
Tashard Choice\ChoiTa00,DAL,0,0,0,0,0,,,0,,15,53,1,12,5,4,31,0,13,0,
Jason Witten\WittJa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,12,10,140,1,33,0,
Miles Austin\AustMi00,DAL,0,0,0,0,0,,,0,,0,0,0,0,7,3,38,1,23,0,
Sam Hurd\HurdSa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,6,4,35,0,11,0,
Chris Gronkowski\GronCh00,DAL,0,0,0,0,0,,,0,,0,0,0,0,1,1,12,0,12,0,
Martellus Bennett\BennMa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,2,1,2,0,2,0,
