Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Colt McCoy\McCoCo00,CLE,19,25,243,2,0,4,24,46,132.6,0,0,0,0,0,0,0,0,0,0,
Peyton Hillis\HillPe00,CLE,0,0,0,0,0,0,,0,,14,59,0,18,3,2,23,0,12,0,
Ben Watson\WatsBe00,CLE,0,0,0,0,0,,,0,,0,0,0,0,7,7,92,0,25,0,
Brian Robiskie\RobiBr00,CLE,0,0,0,0,0,,,0,,0,0,0,0,6,5,82,1,46,0,
Robert Royal\RoyaRo00,CLE,0,0,0,0,0,,,0,,0,0,0,0,2,2,29,1,20,0,
Mohamed Massaquoi\MassMo00,CLE,0,0,0,0,0,0,,0,,0,0,0,0,3,1,11,0,11,0,
Josh Cribbs\CribJo01,CLE,0,0,0,0,0,0,,0,,0,0,0,0,2,1,4,0,4,1,
Chansi Stuckey\StucCh20,CLE,0,0,0,0,0,,,0,,0,0,0,0,2,1,2,0,2,0,
Carson Palmer\PalmCa00,CIN,14,23,209,0,0,0,0,53,90.7,5,-1,0,2,0,0,0,0,0,0,
Cedric Benson\BensCe00,CIN,0,0,0,0,0,,,0,,31,150,1,18,1,0,0,0,0,0,
Bernard Scott\ScotBe00,CIN,0,0,0,0,0,,,0,,8,40,0,8,0,0,0,0,0,0,
Andre Caldwell\CaldAn00,CIN,0,0,0,0,0,,,0,,0,0,0,0,6,4,89,0,53,0,
Chad Johnson\JohnCh01,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,0,20,0,
Jerome Simpson\SimpJe00,CIN,0,0,0,0,0,,,0,,0,0,0,0,3,2,30,0,15,0,
Jordan Shipley\ShipJo00,CIN,0,0,0,0,0,,,0,,0,0,0,0,3,2,14,0,9,0,
Quan Cosby\CosbQu00,CIN,0,0,0,0,0,,,0,,0,0,0,0,1,1,11,0,11,0,
Jermaine Gresham\GresJe00,CIN,0,0,0,0,0,,,0,,0,0,0,0,3,1,6,0,6,0,
Reggie Kelly\KellRe00,CIN,0,0,0,0,0,,,0,,0,0,0,0,1,1,3,0,3,0,
Brian Leonard\LeonBr00,CIN,0,0,0,0,0,,,0,,1,-1,0,-1,1,1,20,0,20,0,
