Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Fitzpatrick\FitzRy00,BUF,16,26,223,2,1,2,12,29,98.7,3,19,0,9,0,0,0,0,0,0,
Fred Jackson\JackFr02,BUF,0,0,0,0,0,,,0,,15,36,0,7,2,0,0,0,0,0,
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,,,0,,9,16,0,12,2,2,21,0,14,0,
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,,,0,,0,0,0,0,8,6,69,1,18,0,
David Nelson\NelsDa01,BUF,0,0,0,0,0,,,0,,0,0,0,0,3,3,61,1,23,0,
Naaman Roosevelt\RoosNa00,BUF,0,0,0,0,0,,,0,,0,0,0,0,3,2,35,0,24,0,
Donald Jones\JoneDo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,4,1,29,0,29,0,
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,1,8,0,8,0,
Jonathan Stupar\StupJo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,1,0,0,0,0,
Corey McIntyre\McInCo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,
Chad Henne\HennCh01,MIA,33,45,276,1,1,3,15,23,86.9,0,0,0,0,0,0,0,0,0,0,
Ronnie Brown\BrowRo05,MIA,0,0,0,0,0,0,,0,,10,39,1,9,1,1,3,0,3,0,
Ricky Williams\WillRi00,MIA,0,0,0,0,0,,,0,,7,19,0,7,6,5,34,0,23,0,
Kevin Curtis\CurtKe00,MIA,0,0,0,0,0,,,0,,1,6,0,6,2,1,6,0,6,0,
Lousaka Polite\PoliLo00,MIA,0,0,0,0,0,,,0,,1,1,0,1,2,2,6,0,5,0,
Brandon Marshall\MarsBr00,MIA,0,0,0,0,0,0,,0,,0,0,0,0,12,11,106,1,16,1,
Davone Bess\BessDa00,MIA,0,0,0,0,0,,,0,,0,0,0,0,13,9,78,0,15,0,
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,,,0,,0,0,0,0,5,3,30,0,16,0,
Patrick Cobbs\CobbPa00,MIA,0,0,0,0,0,,,0,,0,0,0,0,3,1,13,0,13,0,
