Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,NYJ,15,20,178,1,0,3,12,32,118.3,4,-2,0,8,0,0,0,0,0,1,0
Tim Tebow\TeboTi00,NYJ,1,1,-1,0,0,0,0,-1,79.2,2,-5,0,1,0,0,0,0,0,0,0
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,0,0,0,,18,64,0,14,0,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,11,42,2,11,2,2,18,0,11,0,0
Joe McKnight\McKnJo00,NYJ,0,0,0,0,0,0,0,0,,4,14,0,9,2,1,18,0,18,0,0
Clyde Gates\GateCl00,NYJ,0,0,0,0,0,0,0,0,,1,12,0,12,2,1,10,0,10,0,0
Chaz Schilens\SchiCh00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,48,1,25,0,0
Konrad Reuland\ReulKo00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,10,0,0
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Stephen Hill\HillSt00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Lex Hilliard\HillLe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,1,-1,0,-1,3,3,43,0,32,0,0
Sam Bradford\BradSa00,STL,23,44,170,2,1,1,3,36,67.4,1,7,0,7,0,0,0,0,0,1,1
Steven Jackson\JackSt00,STL,0,0,0,0,0,0,0,0,,13,81,0,21,4,2,5,0,3,0,0
Daryl Richardson\RichDa00,STL,0,0,0,0,0,0,0,0,,6,26,0,11,3,1,18,0,18,1,1
Austin Pettis\PettAu00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,46,0,36,0,0
Danny Amendola\AmenDa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,41,0,10,0,0
Chris Givens\GiveCh00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,19,0,9,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,7,1,0
Mike McNeill\McNeMi00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Brian Quick\QuicBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,9,2,6,0,0
Cory Harkey\HarkCo00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
