Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Brian Hoyer\HoyeBr00,SFO,15,27,99,0,1,2,10,14,48.2,0,0,0,0,0,0,0,0,0,0,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,15,124,0,61,6,3,19,0,8,0,0
Matt Breida\BreiMa00,SFO,0,0,0,0,0,0,0,0,,4,35,0,13,2,1,3,0,3,0,0
Pierre Garcon\GarcPi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,26,0,11,0,0
Marquise Goodwin\GoodMa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,26,0,12,0,0
George Kittle\KittGe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,14,0,0
Trent Taylor\TaylTr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,6,0,5,0,0
Garrett Celek\CeleGa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Russell Wilson\WilsRu00,SEA,23,39,198,1,0,3,17,22,80.9,12,34,0,11,0,0,0,0,0,1,0
Chris Carson\CarsCh00,SEA,0,0,0,0,0,0,0,0,,20,93,0,16,2,1,7,0,7,0,0
Thomas Rawls\RawlTh00,SEA,0,0,0,0,0,0,0,0,,5,4,0,7,0,0,0,0,0,0,0
Tyler Lockett\LockTy00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,64,0,22,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,44,0,18,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,25,0,19,0,0
C.J. Prosise\ProsC.00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,22,0,9,0,0
Paul Richardson\RichPa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,19,1,10,0,0
Amara Darboh\DarbAm00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Jimmy Graham\GrahJi00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
Tanner McEvoy\McEvTa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
