Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Deshaun Watson\WatsDe00,HOU,15,24,125,0,0,3,27,25,75.9,5,67,1,49,0,0,0,0,0,0,0
Lamar Miller\MillLa01,HOU,0,0,0,0,0,0,0,0,,18,61,0,19,3,3,26,0,12,0,0
D'Onta Foreman\ForeDO00,HOU,0,0,0,0,0,0,0,0,,12,40,0,9,0,0,0,0,0,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,73,0,25,0,0
Tyler Ervin\ErviTy00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,16,0,7,0,0
Braxton Miller\MillBr03,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,8,0,0
Andy Dalton\DaltAn00,CIN,20,35,224,0,0,3,11,50,76.4,2,5,0,3,0,0,0,0,0,0,0
Joe Mixon\MixoJo00,CIN,0,0,0,0,0,0,0,0,,9,36,0,7,1,1,5,0,5,0,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,6,17,0,6,1,1,2,0,2,0,0
John Ross\RossJo00,CIN,0,0,0,0,0,0,0,0,,1,12,0,12,0,0,0,0,0,1,1
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,5,10,0,6,4,2,16,0,8,0,0
Alex Erickson\EricAl01,CIN,0,0,0,0,0,0,0,0,,1,2,0,2,6,4,62,0,37,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,67,0,50,0,0
Tyler Eifert\EifeTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,42,0,22,0,0
Brandon LaFell\LaFeBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,30,0,12,0,0
