Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jay Cutler\CutlJa00,MIA,24,33,230,1,0,2,5,31,101.8,2,-1,0,0,0,0,0,0,0,0,0
Jarvis Landry\LandJa00,MIA,0,1,0,0,0,0,0,0,39.6,1,-7,0,-7,15,13,78,0,18,0,0
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,28,122,0,20,2,2,4,0,3,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,85,0,31,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,37,1,29,0,0
Julius Thomas\ThomJu00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,26,0,11,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0
Philip Rivers\RivePh00,LAC,31,39,331,1,0,1,8,24,110.6,1,0,0,0,0,0,0,0,0,0,0
Branden Oliver\OlivBr01,LAC,0,0,0,0,0,0,0,0,,3,31,0,26,0,0,0,0,0,0,0
Melvin Gordon\GordMe00,LAC,0,0,0,0,0,0,0,0,,9,13,1,11,8,7,65,0,16,0,0
Keenan Allen\AlleKe00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,100,0,24,0,0
Hunter Henry\HenrHu00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,80,0,17,0,0
Tyrell Williams\WillTy00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,54,0,23,0,0
Travis Benjamin\BenjTr00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
Antonio Gates\GateAn00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,11,1,7,0,0
Sean McGrath\McGrSe00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Dontrelle Inman\InmaDo00,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Derek Watt\WattDe00,LAC,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
