Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Wentz\WentCa00,PHI,25,46,333,2,1,6,34,53,83.0,4,55,0,24,0,0,0,0,0,2,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,10,48,0,12,4,2,30,0,16,1,1
Wendell Smallwood\SmalWe00,PHI,0,0,0,0,0,0,0,0,,3,4,0,8,2,1,-3,0,-3,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,97,0,53,0,0
Alshon Jeffery\JeffAl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,92,1,18,0,0
Torrey Smith\SmitTo02,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,66,0,24,0,0
Mack Hollins\HollMa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,32,0,13,0,0
Trey Burton\BurtTr01,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Nelson Agholor\AghoNe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,1,9,0,0
LeGarrette Blount\BlouLe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
Alex Smith\SmitAl03,KAN,21,28,251,1,0,4,19,44,113.8,4,21,0,12,0,0,0,0,0,0,0
Kareem Hunt\HuntKa00,KAN,0,0,0,0,0,0,0,0,,13,81,2,53,3,3,28,0,16,0,0
Tyreek Hill\HillTy00,KAN,0,0,0,0,0,0,0,0,,1,6,0,6,6,4,43,0,18,0,0
Albert Wilson\WilsAl02,KAN,0,0,0,0,0,0,0,0,,1,4,0,4,3,2,22,0,12,0,0
Travis Kelce\KelcTr00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,103,1,44,0,0
Chris Conley\ConlCh00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,55,0,35,0,0
Ross Travis\TravRo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
