Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,22,32,246,1,0,3,23,33,101.8,1,5,0,5,0,0,0,0,0,1,0
Alvin Kamara\KamaAl00,NOR,0,0,0,0,0,0,0,0,,5,87,1,74,6,6,101,1,33,0,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,11,31,0,7,3,2,5,0,5,0,0
Ted Ginn\GinnTe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,71,0,25,0,0
Michael Thomas\ThomMi05,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,52,0,24,0,0
Willie Snead\SneaWi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Coby Fleener\FleeCo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
Jared Goff\GoffJa00,LAR,28,43,354,2,1,4,27,53,96.5,3,-3,0,-1,0,0,0,0,0,0,0
Cooper Kupp\KuppCo00,LAR,0,1,0,0,0,0,0,0,39.6,0,0,0,0,11,8,116,0,53,0,0
Todd Gurley\GurlTo01,LAR,0,0,0,0,0,0,0,0,,17,74,0,14,7,4,54,0,31,0,0
Tavon Austin\AustTa00,LAR,0,0,0,0,0,0,0,0,,5,17,0,10,4,3,-1,0,4,0,0
Sammy Watkins\WatkSa00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,82,1,31,0,0
Tyler Higbee\HigbTy00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,48,0,38,0,0
Josh Reynolds\ReynJo00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,37,1,14,0,0
Gerald Everett\EverGe00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Pharoh Cooper\CoopPh00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,1,0
