Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,PHI,15,22,202,2,2,2,13,52,89.6,5,5,0,3,0,0,0,0,0,0,0
Nick Foles\FoleNi00,PHI,9,12,124,1,1,2,20,59,100.7,1,1,0,1,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,24,117,0,26,1,1,6,0,6,0,0
Chris Polk\PolkCh00,PHI,0,0,0,0,0,0,0,0,,8,50,1,22,0,0,0,0,0,0,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,3,17,0,7,5,4,46,0,24,0,0
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,158,2,59,0,0
Jordan Matthews\MattJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,40,1,24,0,0
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,26,0,13,0,0
Josh Huff\HuffJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,26,0,10,0,0
Jeff Maehl\MaehJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,8,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,4,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
Ryan Fitzpatrick\FitzRy00,HOU,13,27,203,2,1,4,21,56,82.8,6,49,0,16,0,0,0,0,0,1,0
Arian Foster\FostAr00,HOU,0,0,0,0,0,0,0,0,,15,56,0,18,3,2,63,1,56,0,0
Alfred Blue\BlueAl00,HOU,0,0,0,0,0,0,0,0,,7,13,0,7,2,1,-3,0,-3,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,115,1,45,0,0
Damaris Johnson\JohnDa04,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,11,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,12,0,9,0,0
Keshawn Martin\MartKe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
