Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Michael Vick\VickMi00,NYJ,21,28,196,1,0,3,10,42,105.7,4,18,0,6,0,0,0,0,0,1,0
Matt Simms\SimmMa00,NYJ,3,8,39,0,0,0,0,21,53.6,1,2,0,2,0,0,0,0,0,0,0
Chris Johnson\JohnCh04,NYJ,0,0,0,0,0,0,0,0,,11,69,0,21,3,2,32,0,26,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,8,22,0,6,0,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,5,20,0,12,0,0,0,0,0,0,0
Percy Harvin\HarvPe00,NYJ,0,0,0,0,0,0,0,0,,1,8,0,8,13,11,129,0,42,0,0
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,63,1,15,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,11,0,7,0,0
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Greg Salas\SalaGr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Alex Smith\SmitAl03,KAN,21,31,199,2,0,1,3,34,106.8,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,0,0,0,,20,78,1,11,4,2,10,0,12,0,0
De'Anthony Thomas\ThomDe05,KAN,0,0,0,0,0,0,0,0,,1,26,0,26,1,1,5,0,5,0,0
Knile Davis\DaviKn00,KAN,0,0,0,0,0,0,0,0,,3,9,0,4,0,0,0,0,0,0,0
Travis Kelce\KelcTr00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,67,1,34,1,0
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,55,0,13,0,0
Anthony Fasano\FasaAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,1,12,0,0
Albert Wilson\WilsAl02,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
A.J. Jenkins\JenkA.00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0
Junior Hemingway\HemiJu00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,5,0,0
Demetrius Harris\HarrDe03,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Anthony Sherman\SherAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
