Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Palmer\PalmCa00,ARI,18,33,145,2,2,3,20,15,60.8,3,5,0,6,0,0,0,0,0,3,1
David Johnson\JohnDa08,ARI,0,0,0,0,0,0,0,0,,20,80,0,19,8,5,41,0,14,1,1
JJ Nelson\NelsJJ00,ARI,0,0,0,0,0,0,0,0,,1,56,1,56,2,1,8,1,8,0,0
Kerwynn Williams\WillKe05,ARI,0,0,0,0,0,0,0,0,,3,34,0,20,0,0,0,0,0,0,0
Jermaine Gresham\GresJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,45,0,14,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,15,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,12,0,8,0,0
Darren Fells\FellDa01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0
Brittan Golden\GoldBr00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,1,9,0,0
Ryan Tannehill\TannRy00,MIA,15,20,195,3,1,1,11,71,124.0,5,20,0,12,0,0,0,0,0,3,1
Matt Moore\MoorMa01,MIA,3,5,47,0,0,0,0,29,91.2,0,0,0,0,0,0,0,0,0,0,0
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,20,48,0,13,3,1,15,0,15,1,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,1,8,0,8,1,1,3,0,3,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,5,7,0,5,3,2,1,1,3,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,103,0,71,1,1
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,97,1,29,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,11,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,1,7,0,0
