Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ben Roethlisberger\RoetBe00,PIT,17,31,220,0,3,0,0,40,37.8,3,-2,0,0,0,0,0,0,0,0,0
Le'Veon Bell\BellLe00,PIT,0,0,0,0,0,0,0,0,,38,236,3,33,5,4,62,0,32,0,0
Fitzgerald Toussaint\TousFi00,PIT,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,78,0,40,0,0
Ladarius Green\GreeLa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,25,0,18,0,0
Eli Rogers\RogeEl00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,20,0,9,0,0
David Johnson\JohnDa05,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Cobi Hamilton\HamiCo00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0
Jesse James\JameJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
Tyrod Taylor\TaylTy00,BUF,15,25,228,2,1,5,20,41,100.1,3,2,0,1,0,0,0,0,0,0,0
Mike Gillislee\GillMi00,BUF,0,0,0,0,0,0,0,0,,2,34,0,22,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,12,27,1,9,7,6,81,0,41,0,0
Reggie Bush\BushRe00,BUF,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Sammy Watkins\WatkSa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,54,1,18,0,0
Charles Clay\ClayCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,52,1,40,0,0
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,29,0,29,0,0
Nick O'Leary\OLeaNi00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Marquise Goodwin\GoodMa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
