Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tony Romo\RomoTo00,DAL,23,30,284,2,0,0,0,63,127.6,1,-1,0,-1,0,0,0,0,0,0,
Marion Barber\BarbMa01,DAL,0,0,0,0,0,0,,0,,17,55,1,12,1,1,5,0,5,0,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,,,0,,7,43,0,15,0,0,0,0,0,0,
Tashard Choice\ChoiTa00,DAL,0,0,0,0,0,,,0,,2,4,0,3,0,0,0,0,0,0,
Roy Williams\WillRo04,DAL,0,0,0,0,0,,,0,,0,0,0,0,6,5,117,2,63,0,
Jason Witten\WittJa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,8,7,56,0,14,0,
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,,,0,,0,0,0,0,6,4,50,0,30,0,
Martellus Bennett\BennMa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,4,3,26,0,14,0,
Miles Austin\AustMi00,DAL,0,0,0,0,0,,,0,,0,0,0,0,3,2,20,0,17,0,
Sam Hurd\HurdSa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,1,1,10,0,10,0,
Matt Schaub\SchaMa00,HOU,23,32,241,1,2,4,25,26,77.7,0,0,0,0,0,0,0,0,0,0,
Arian Foster\FostAr00,HOU,0,0,0,0,0,,,0,,17,106,0,26,5,4,20,0,14,1,
Steve Slaton\SlatSt00,HOU,0,0,0,0,0,,,0,,3,14,0,16,2,1,3,0,3,0,
Derrick Ward\WardDe01,HOU,0,0,0,0,0,,,0,,2,4,0,3,0,0,0,0,0,0,
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,,,0,,0,0,0,0,7,4,64,0,26,0,
Jacoby Jones\JoneJa03,HOU,0,0,0,0,0,,,0,,0,0,0,0,5,5,51,0,15,0,
Kevin Walter\WaltKe00,HOU,0,0,0,0,0,,,0,,0,0,0,0,4,3,34,1,22,0,
Owen Daniels\DaniOw00,HOU,0,0,0,0,0,,,0,,0,0,0,0,6,3,27,0,11,0,
Vonta Leach\LeacVo00,HOU,0,0,0,0,0,,,0,,0,0,0,0,1,1,18,0,18,0,
Joel Dreessen\DreeJo00,HOU,0,0,0,0,0,,,0,,0,0,0,0,1,1,18,0,18,0,
David Anderson\AndeDa01,HOU,0,0,0,0,0,,,0,,0,0,0,0,1,1,6,0,6,0,
