Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Charlie Batch\BatcCh00,PIT,12,17,186,3,2,0,0,46,106.5,5,26,0,24,0,0,0,0,0,0,
Rashard Mendenhall\MendRa00,PIT,0,0,0,0,0,,,0,,19,143,1,34,0,0,0,0,0,0,
Isaac Redman\RedmIs20,PIT,0,0,0,0,0,,,0,,5,31,0,16,1,1,9,0,9,0,
Mewelde Moore\MoorMe00,PIT,0,0,0,0,0,,,0,,1,4,0,4,3,2,4,0,7,0,
Heath Miller\MillHe00,PIT,0,0,0,0,0,,,0,,0,0,0,0,2,2,25,0,21,0,
Antwaan Randle El\RandAn00,PIT,0,0,0,0,0,0,,0,,0,0,0,0,1,1,14,0,14,0,
Mike Wallace\WallMi00,PIT,0,0,0,0,0,,,0,,1,-1,0,-1,4,3,100,2,46,0,
Hines Ward\WardHi00,PIT,0,0,0,0,0,,,0,,1,-2,0,-2,4,3,34,1,19,0,
Josh Freeman\FreeJo00,TAM,20,31,184,0,1,3,16,46,67.1,6,15,0,11,0,0,0,0,0,0,
Josh Johnson\JohnJo05,TAM,6,6,67,0,0,1,7,22,113.2,1,7,0,7,0,0,0,0,0,0,
LeGarrette Blount\BlouLe00,TAM,0,0,0,0,0,,,0,,6,27,1,12,0,0,0,0,0,0,
Earnest Graham\GrahEa00,TAM,0,0,0,0,0,0,,0,,2,13,0,9,4,4,57,0,46,0,
Cadillac Williams\WillCa02,TAM,0,0,0,0,0,,,0,,6,13,0,8,7,5,33,0,11,0,
Mike Williams\WillMi04,TAM,0,0,0,0,0,,,0,,0,0,0,0,6,5,55,0,22,1,
Arrelious Benn\BennAr00,TAM,0,0,0,0,0,,,0,,0,0,0,0,3,3,33,0,13,0,
Kellen Winslow\WinsKe01,TAM,0,0,0,0,0,,,0,,0,0,0,0,6,3,24,0,13,0,
Jerramy Stevens\StevJe00,TAM,0,0,0,0,0,,,0,,0,0,0,0,1,1,22,0,22,0,
Sammie Stroughter\StroSa00,TAM,0,0,0,0,0,,,0,,0,0,0,0,6,4,17,0,5,0,
Micheal Spurlock\SpurMi00,TAM,0,0,0,0,0,0,,0,,0,0,0,0,2,1,10,0,10,0,
