Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Michael Vick\VickMi00,PHI,17,31,291,3,0,3,24,61,119.2,4,30,1,17,0,0,0,0,0,0,
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,,,0,,11,54,0,18,4,2,7,0,5,0,
Mike Bell\BellMi00,PHI,0,0,0,0,0,,,0,,5,14,0,9,0,0,0,0,0,0,
DeSean Jackson\JackDe00,PHI,0,0,0,0,0,,,0,,1,8,0,8,8,5,153,1,61,0,
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,,,0,,0,0,0,0,7,4,83,2,45,0,
Brent Celek\CeleBr00,PHI,0,0,0,0,0,,,0,,0,0,0,0,6,4,42,0,21,0,
Owen Schmitt\SchmOw00,PHI,0,0,0,0,0,,,0,,0,0,0,0,2,2,6,0,4,0,
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,
David Garrard\GarrDa00,JAX,13,30,105,0,1,7,53,23,38.9,7,32,0,11,0,0,0,0,0,1,
Maurice Jones-Drew\DrewMa00,JAX,0,0,0,0,0,0,,0,,22,88,0,17,3,2,1,0,3,0,
Rashad Jennings\JennRa00,JAX,0,0,0,0,0,,,0,,3,19,0,13,2,1,14,0,14,0,
Mike Sims-Walker\WalkMi01,JAX,0,0,0,0,0,,,0,,0,0,0,0,8,2,34,0,23,0,
Tiquan Underwood\UndeTi00,JAX,0,0,0,0,0,,,0,,0,0,0,0,2,1,22,0,22,0,
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,,,0,,0,0,0,0,5,3,15,0,7,0,
Mike Thomas\ThomMi01,JAX,0,0,0,0,0,,,0,,0,0,0,0,6,2,7,0,8,0,
Zach Miller\MillZa02,JAX,0,0,0,0,0,,,0,,0,0,0,0,2,1,7,0,7,0,
Kassim Osgood\OsgoKa00,JAX,0,0,0,0,0,,,0,,0,0,0,0,1,1,5,0,5,0,
Ernest Wilford\WilfEr00,JAX,0,0,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,
