Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,17,35,235,1,0,4,22,41,80.1,3,32,1,19,0,0,0,0,0,1,
Ryan Grant\GranRy00,GNB,0,0,0,0,0,0,0,0,,12,66,0,18,5,3,35,0,22,0,
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,1,4,0,4,4,4,53,0,16,0,
Jermichael Finley\FinlJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,10,3,83,0,41,0,
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,29,0,22,0,
James Jones\JoneJa04,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,9,0,
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,0,0,0,,2,0,0,0,1,1,11,0,11,0,
Donald Driver\DrivDo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,7,1,5,0,
Tom Crabtree\CrabTo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Kyle Orton\OrtoKy00,KAN,23,31,299,0,0,0,0,39,104.1,4,-5,0,-1,0,0,0,0,0,0,
Thomas Jones\JoneTh00,KAN,0,0,0,0,0,0,0,0,,15,48,0,9,1,1,27,0,27,0,
Jackie Battle\BattJa00,KAN,0,0,0,0,0,0,0,0,,10,37,1,15,1,1,7,0,7,0,
Steve Breaston\BreaSt00,KAN,0,0,0,0,0,0,0,0,,1,25,0,25,6,4,50,0,16,0,
Le'Ron McClain\McClLe00,KAN,0,0,0,0,0,0,0,0,,4,20,0,9,5,4,26,0,12,0,
Dexter McCluster\McClDe00,KAN,0,0,0,0,0,0,0,0,,5,14,0,7,2,2,11,0,8,0,
Leonard Pope\PopeLe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,72,0,39,0,
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,49,0,15,0,
Anthony Becht\BechAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,16,0,
Terrance Copper\CoppTe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,10,0,
Jonathan Baldwin\BaldJo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,17,0,17,0,
