Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,NYJ,15,26,150,2,2,4,30,41,67.8,2,3,0,2,0,0,0,0,0,1,
Mark Brunell\BrunMa00,NYJ,1,3,27,0,0,0,0,27,67.4,0,0,0,0,0,0,0,0,0,0,
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,0,0,0,,18,73,0,13,4,1,0,0,0,0,
LaDainian Tomlinson\TomlLa00,NYJ,0,0,0,0,0,0,0,0,,3,9,0,8,4,4,12,0,9,0,
John Conner\ConnJo00,NYJ,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,
Joe McKnight\McKnJo00,NYJ,0,0,0,0,0,0,0,0,,3,2,0,2,1,1,27,0,27,0,
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,73,0,41,0,
Santonio Holmes\HolmSa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,1,25,1,
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,10,0,
Plaxico Burress\BurrPl00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,1,9,0,
Patrick Turner\TurnPa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Josh Baker\BakeJo01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Michael Vick\VickMi00,PHI,15,22,274,1,1,0,0,73,107.0,5,32,1,11,0,0,0,0,0,1,
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,18,102,3,33,2,2,-5,0,1,1,
Ronnie Brown\BrowRo05,PHI,0,0,0,0,0,0,0,0,,6,18,0,8,0,0,0,0,0,0,
Dion Lewis\LewiDi00,PHI,0,0,0,0,0,0,0,0,,2,10,0,7,0,0,0,0,0,1,
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,156,1,73,0,
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,57,0,23,0,
DeSean Jackson\JackDe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,16,0,
Clay Harbor\HarbCl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,16,0,
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,
Jason Avant\AvanJa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
Mike Kafka\KafkMi00,PHI,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,
