Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Brett Favre\FavrBr00,MIN,22,32,259,0,1,0,0,30,80.1,0,0,0,0,0,0,0,0,0,0,
Tarvaris Jackson\JackTa00,MIN,4,6,36,1,0,1,10,23,122.2,1,33,0,33,0,0,0,0,0,0,
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,,,0,,25,92,1,9,6,5,50,0,25,0,
Percy Harvin\HarvPe00,MIN,0,0,0,0,0,,,0,,0,0,0,0,8,6,104,0,30,0,
Toby Gerhart\GerhTo00,MIN,0,0,0,0,0,,,0,,2,0,0,0,5,5,67,0,23,0,
Visanthe Shiancoe\ShiaVi00,MIN,0,0,0,0,0,,,0,,0,0,0,0,5,4,38,0,17,0,
Bernard Berrian\BerrBe00,MIN,0,0,0,0,0,,,0,,0,0,0,0,4,2,15,0,9,0,
Naufahu Tahi\TahiNa00,MIN,0,0,0,0,0,,,0,,0,0,0,0,2,2,9,1,8,0,
Randy Moss\MossRa00,MIN,0,0,0,0,0,,,0,,0,0,0,0,2,1,8,0,8,0,
Greg Lewis\LewiGr01,MIN,0,0,0,0,0,,,0,,0,0,0,0,3,1,4,0,4,0,
Jim Kleinsasser\KleiJi00,MIN,0,0,0,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,
Tom Brady\BradTo00,NWE,16,27,240,1,0,0,0,65,100.8,4,-3,0,0,0,0,0,0,0,0,
BenJarvus Green-Ellis\GreeBe00,NWE,0,0,0,0,0,,,0,,17,112,2,26,2,1,11,0,11,0,
Danny Woodhead\WoodDa02,NWE,0,0,0,0,0,,,0,,6,13,1,5,6,5,45,0,16,0,
Brandon Tate\TateBr00,NWE,0,0,0,0,0,,,0,,0,0,0,0,4,3,101,1,65,0,
Aaron Hernandez\HernAa00,NWE,0,0,0,0,0,,,0,,0,0,0,0,3,2,33,0,27,0,
Wes Welker\WelkWe00,NWE,0,0,0,0,0,,,0,,0,0,0,0,5,3,24,0,12,0,
Deion Branch\BranDe00,NWE,0,0,0,0,0,,,0,,0,0,0,0,3,1,21,0,21,0,
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,,,0,,0,0,0,0,3,1,5,0,5,0,
