Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Hasselbeck\HassMa00,TEN,15,27,219,1,1,1,8,43,79.1,1,21,0,21,0,0,0,0,0,0,
Chris Johnson\JohnCh04,TEN,0,0,0,0,0,0,0,0,,27,130,1,25,7,4,44,0,29,0,
Javon Ringer\RingJa00,TEN,0,0,0,0,0,0,0,0,,6,19,0,9,3,1,7,0,7,0,
Nate Washington\WashNa00,TEN,0,0,0,0,0,0,0,0,,1,2,0,2,4,3,40,0,15,0,
Damian Williams\WillDa04,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,107,1,43,0,
Jared Cook\CookJa02,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,18,0,18,0,
Lavelle Hawkins\HawkLa00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,
Donnie Avery\AverDo00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Cam Newton\NewtCa00,CAR,23,40,212,0,1,5,46,19,61.7,7,55,0,26,0,0,0,0,0,1,
DeAngelo Williams\WillDe02,CAR,0,0,0,0,0,0,0,0,,8,35,0,21,1,0,0,0,0,0,
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,4,23,0,16,7,4,22,0,12,0,
Legedu Naanee\NaanLe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,75,0,18,0,
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,45,0,16,1,
Steve Smith\SmitSt01,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,33,0,15,0,
Jeremy Shockey\ShocJe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,
Brandon LaFell\LaFeBr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,0,18,0,
