Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Sam Bradford\BradSa00,STL,15,25,155,1,1,1,7,24,74.6,4,3,0,6,0,0,0,0,0,0,
Steven Jackson\JackSt00,STL,0,0,0,0,0,0,0,0,,27,128,0,22,3,3,23,0,11,1,
Brit Miller\MillBr01,STL,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,20,0,20,0,
Brandon Lloyd\LloyBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,48,1,24,0,
Austin Pettis\PettAu00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,31,0,16,0,
Michael Hoomanawanui\HoomMi00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,15,0,
Billy Bajema\BajeBi00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,0,
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,
Colt McCoy\McCoCo00,CLE,20,27,218,0,0,2,9,52,97.5,4,4,0,2,0,0,0,0,0,1,
Chris Ogbonnaya\OgboCh00,CLE,0,0,0,0,0,0,0,0,,19,90,0,32,2,2,19,0,17,0,
Josh Cribbs\CribJo01,CLE,0,0,0,0,0,0,0,0,,3,21,0,15,5,3,32,0,20,1,
Greg Little\LittGr00,CLE,0,0,0,0,0,0,0,0,,1,10,0,10,5,6,84,0,52,0,
Owen Marecic\MareOw00,CLE,0,0,0,0,0,0,0,0,,1,3,0,3,1,0,0,0,0,0,
Ben Watson\WatsBe00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,30,0,22,0,
Seneca Wallace\WallSe00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,
Alex Smith\SmitAl02,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,10,0,
Jordan Norwood\NorwJo00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,8,0,
Jordan Cameron\CameJo00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Thomas Clayton\ClayTh00,CLE,0,0,0,0,0,0,0,0,,2,-2,0,1,1,1,3,0,3,0,
