Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matthew Stafford\StafMa00,DET,23,36,219,2,1,1,5,28,87.6,0,0,0,0,1,0,0,0,0,0,0
Theo Riddick\RiddTh00,DET,0,0,0,0,0,0,0,0,,14,70,0,42,3,1,6,0,6,0,0
Dwayne Washington\WashDw00,DET,0,0,0,0,0,0,0,0,,10,26,0,8,1,0,0,0,0,0,0
Golden Tate\TateGo00,DET,0,0,0,0,0,0,0,0,,1,1,0,1,12,11,79,1,28,0,0
Eric Ebron\EbroEr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,92,0,23,0,0
Andre Roberts\RobeAn00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0
Anquan Boldin\BoldAn00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,1,9,0,0
Marvin Jones\JoneMa02,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,5,0,5,0,0
Michael Burton\BurtMi00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Sam Bradford\BradSa00,MIN,31,40,273,1,0,2,14,32,103.4,0,0,0,0,1,1,5,0,5,0,0
Ronnie Hillman\HillRo00,MIN,0,0,0,0,0,0,0,0,,7,30,0,14,1,1,32,0,32,0,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,9,27,0,8,2,2,14,0,9,0,0
Stefon Diggs\DiggSt00,MIN,0,0,0,0,0,0,0,0,,1,12,0,12,14,13,80,0,12,0,0
Jerick McKinnon\McKiJe00,MIN,0,0,0,0,0,0,0,0,,7,8,0,4,0,0,0,0,0,0,0
Rhett Ellison\ElliRh00,MIN,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,4,0,4,0,0
Adam Thielen\ThieAd00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,68,0,29,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,45,0,13,0,0
Laquon Treadwell\TreaLa00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Charles Johnson\JohnCh08,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,1,1,1,0,0
