Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jay Cutler\CutlJa00,CHI,16,25,156,0,1,3,23,16,64.7,4,28,0,16,0,0,0,0,0,1,
Matt Forte\FortMa00,CHI,0,0,0,0,0,,,0,,25,97,1,21,2,2,7,0,4,0,
Chester Taylor\TaylCh01,CHI,0,0,0,0,0,,,0,,11,10,0,5,0,0,0,0,0,0,
Johnny Knox\KnoxJo00,CHI,0,0,0,0,0,,,0,,0,0,0,0,8,5,55,0,16,0,
Devin Hester\HestDe99,CHI,0,0,0,0,0,,,0,,0,0,0,0,5,4,41,0,14,0,
Greg Olsen\OlseGr00,CHI,0,0,0,0,0,,,0,,0,0,0,0,6,4,40,0,12,0,
Earl Bennett\BennEa00,CHI,0,0,0,0,0,,,0,,0,0,0,0,3,1,13,0,13,0,
Tyler Thigpen\ThigTy00,MIA,17,29,187,0,1,6,39,24,63.4,6,27,0,8,0,0,0,0,0,1,
Ronnie Brown\BrowRo05,MIA,0,0,0,0,0,0,,0,,3,10,0,5,3,3,19,0,9,0,
Ricky Williams\WillRi00,MIA,0,0,0,0,0,,,0,,3,1,0,2,2,1,12,0,12,0,
Patrick Cobbs\CobbPa00,MIA,0,0,0,0,0,,,0,,1,1,0,1,3,1,0,0,0,0,
Brian Hartline\HartBr00,MIA,0,0,0,0,0,,,0,,0,0,0,0,6,5,70,0,24,0,
Brandon Marshall\MarsBr00,MIA,0,0,0,0,0,0,,0,,0,0,0,0,6,3,41,0,18,0,
Marlon Moore\MoorMa02,MIA,0,0,0,0,0,,,0,,0,0,0,0,3,2,20,0,13,0,
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,,,0,,0,0,0,0,1,1,16,0,16,0,
Davone Bess\BessDa00,MIA,0,0,0,0,0,,,0,,0,0,0,0,5,1,9,0,9,0,
