Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Donovan McNabb\McNaDo00,WAS,30,50,376,1,1,3,18,48,81.7,1,4,0,4,0,0,0,0,0,1,
Keiland Williams\WillKe03,WAS,0,0,0,0,0,,,0,,23,68,0,14,8,6,27,0,12,0,
Clinton Portis\PortCl00,WAS,0,0,0,0,0,,,0,,5,32,0,11,2,1,14,0,14,0,
Darrel Young\YounDa01,WAS,0,0,0,0,0,,,0,,3,3,0,3,0,0,0,0,0,0,
Santana Moss\MossSa00,WAS,0,0,0,0,0,,,0,,0,0,0,0,9,6,106,1,48,1,
Chris Cooley\CoolCh00,WAS,0,0,0,0,0,,,0,,0,0,0,0,9,7,91,0,26,0,
Fred Davis\DaviFr01,WAS,0,0,0,0,0,,,0,,0,0,0,0,4,2,44,0,23,0,
Anthony Armstrong\ArmsAn00,WAS,0,0,0,0,0,,,0,,0,0,0,0,7,3,41,0,19,0,
Joey Galloway\GallJo00,WAS,0,0,0,0,0,,,0,,0,0,0,0,6,3,32,0,20,0,
Brandon Banks\BankBr00,WAS,0,0,0,0,0,,,0,,0,0,0,0,1,1,15,0,15,0,
Mike Sellers\SellMi00,WAS,0,0,0,0,0,,,0,,1,0,0,0,2,1,6,0,6,0,
Vince Young\YounVi00,TEN,12,16,165,0,0,1,5,37,107.6,3,20,0,11,0,0,0,0,0,1,
Rusty Smith\SmitRu01,TEN,3,9,62,0,1,0,0,52,19.0,0,0,0,0,0,0,0,0,0,0,
Chris Johnson\JohnCh04,TEN,0,0,0,0,0,,,0,,21,130,0,29,3,2,6,0,4,0,
Javon Ringer\RingJa00,TEN,0,0,0,0,0,,,0,,1,1,0,1,0,0,0,0,0,0,
Nate Washington\WashNa00,TEN,0,0,0,0,0,,,0,,0,0,0,0,9,5,117,0,52,0,
Bo Scaife\ScaiBo00,TEN,0,0,0,0,0,,,0,,0,0,0,0,6,4,51,0,30,0,
Justin Gage\GageJu00,TEN,0,0,0,0,0,,,0,,0,0,0,0,1,1,23,0,23,0,
Ahmard Hall\HallAh00,TEN,0,0,0,0,0,,,0,,0,0,0,0,1,1,19,0,19,0,
Jared Cook\CookJa02,TEN,0,0,0,0,0,,,0,,0,0,0,0,2,2,11,0,6,0,
