Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Peyton Manning\MannPe00,IND,38,52,396,4,3,0,0,28,96.3,0,0,0,0,0,0,0,0,0,0,
Donald Brown\BrowDo00,IND,0,0,0,0,0,,,0,,17,68,0,36,3,3,40,0,25,0,
Javarris James\JameJa00,IND,0,0,0,0,0,,,0,,3,3,0,2,4,4,24,0,11,0,
Reggie Wayne\WaynRe00,IND,0,0,0,0,0,,,0,,0,0,0,0,10,8,107,1,28,0,
Pierre Garcon\GarcPi00,IND,0,0,0,0,0,,,0,,0,0,0,0,10,5,62,0,17,0,
Austin Collie\CollAu00,IND,0,0,0,0,0,,,0,,0,0,0,0,6,5,60,0,28,0,
Jacob Tamme\TammJa00,IND,0,0,0,0,0,,,0,,0,0,0,0,11,7,60,0,17,0,
Blair White\WhitBl00,IND,0,0,0,0,0,,,0,,0,0,0,0,7,5,42,2,18,0,
Gijon Robinson\RobiGi21,IND,0,0,0,0,0,,,0,,0,0,0,0,1,1,1,1,1,0,
Tom Brady\BradTo00,NWE,19,25,186,2,0,1,8,25,123.1,4,-2,0,0,0,0,0,0,0,1,
BenJarvus Green-Ellis\GreeBe00,NWE,0,0,0,0,0,,,0,,21,96,1,16,1,1,4,0,4,0,
Danny Woodhead\WoodDa02,NWE,0,0,0,0,0,,,0,,7,69,1,36,4,4,21,0,9,0,
Sammy Morris\MorrSa00,NWE,0,0,0,0,0,,,0,,2,5,0,4,0,0,0,0,0,0,
Deion Branch\BranDe00,NWE,0,0,0,0,0,,,0,,0,0,0,0,10,7,70,0,18,0,
Wes Welker\WelkWe00,NWE,0,0,0,0,0,,,0,,0,0,0,0,7,5,58,1,22,0,
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,,,0,,0,0,0,0,1,1,25,0,25,0,
Aaron Hernandez\HernAa00,NWE,0,0,0,0,0,,,0,,0,0,0,0,1,1,8,1,8,0,
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,
