Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Hasselbeck\HassMa00,SEA,32,44,366,1,0,0,0,68,104.9,1,12,0,12,0,0,0,0,0,0,
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,,,0,,7,36,0,17,6,4,19,0,8,2,
Justin Forsett\ForsJu00,SEA,0,0,0,0,0,,,0,,8,10,0,9,6,5,33,0,11,0,
Mike Williams\WillMi03,SEA,0,0,0,0,0,,,0,,0,0,0,0,7,6,109,0,68,0,
Ben Obomanu\ObomBe00,SEA,0,0,0,0,0,,,0,,0,0,0,0,6,5,87,1,42,0,
Brandon Stokley\StokBr00,SEA,0,0,0,0,0,,,0,,0,0,0,0,6,6,76,0,18,0,
Deon Butler\ButlDe00,SEA,0,0,0,0,0,,,0,,0,0,0,0,4,2,19,0,11,0,
John Carlson\CarlJo00,SEA,0,0,0,0,0,,,0,,0,0,0,0,4,3,14,0,7,0,
Leon Washington\WashLe00,SEA,0,0,0,0,0,0,,0,,1,0,0,0,1,1,9,0,9,0,
Drew Brees\BreeDr00,NOR,29,43,382,4,2,0,0,32,106.9,0,0,0,0,0,0,0,0,0,0,
Chris Ivory\IvorCh00,NOR,0,0,0,0,0,,,0,,23,99,1,24,0,0,0,0,0,0,
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,,,0,,1,8,0,8,3,3,50,2,32,0,
Julius Jones\JoneJu01,NOR,0,0,0,0,0,,,0,,4,4,0,5,2,2,8,0,5,0,
Devery Henderson\HendDe00,NOR,0,0,0,0,0,,,0,,1,1,0,1,1,1,17,0,17,0,
Marques Colston\ColsMa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,11,8,113,2,23,0,
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,,,0,,0,0,0,0,8,5,72,0,27,0,
Lance Moore\MoorLa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,3,43,0,29,0,
Ladell Betts\BettLa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,3,37,0,25,0,
David Thomas\ThomDa02,NOR,0,0,0,0,0,,,0,,0,0,0,0,6,2,26,0,14,0,
Tory Humphrey\HumpTo00,NOR,0,0,0,0,0,,,0,,0,0,0,0,1,1,12,0,12,0,
Heath Evans\EvanHe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,1,1,4,0,4,0,
