Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Colt McCoy\McCoCo00,CLE,9,16,74,0,0,1,2,18,68.2,5,-5,0,-1,1,1,13,0,13,0,
Peyton Hillis\HillPe00,CLE,1,1,13,0,0,0,0,13,118.7,16,69,1,12,2,1,1,0,1,0,
Reggie Hodges\HodgRe20,CLE,0,0,0,0,0,,,0,,1,68,0,68,0,0,0,0,0,0,
Brian Robiskie\RobiBr00,CLE,0,0,0,0,0,,,0,,0,0,0,0,4,3,25,0,16,0,
Ben Watson\WatsBe00,CLE,0,0,0,0,0,,,0,,0,0,0,0,2,1,18,0,18,0,
Chansi Stuckey\StucCh20,CLE,0,0,0,0,0,,,0,,0,0,0,0,3,2,16,0,13,0,
Josh Cribbs\CribJo01,CLE,0,0,0,0,0,0,,0,,0,0,0,0,1,1,10,0,10,1,
Lawrence Vickers\VickLa00,CLE,0,0,0,0,0,,,0,,0,0,0,0,3,1,4,0,4,0,
Mike Bell\BellMi00,CLE,0,0,0,0,0,,,0,,5,-3,0,5,0,0,0,0,0,0,
Yamon Figurs\FiguYa00,CLE,0,0,0,0,0,,,0,,1,-4,0,-4,0,0,0,0,0,0,
Drew Brees\BreeDr00,NOR,37,56,356,2,4,3,20,29,65.8,0,0,0,0,0,0,0,0,0,1,
Chris Ivory\IvorCh00,NOR,0,0,0,0,0,,,0,,15,48,0,8,0,0,0,0,0,0,
Julius Jones\JoneJu01,NOR,0,0,0,0,0,,,0,,1,6,0,6,1,1,1,0,1,0,
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,,,0,,1,2,0,2,5,2,31,0,29,0,
Heath Evans\EvanHe00,NOR,0,0,0,0,0,,,0,,1,2,0,2,0,0,0,0,0,0,
Marques Colston\ColsMa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,14,10,112,1,24,0,
Ladell Betts\BettLa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,10,8,48,0,16,0,
Lance Moore\MoorLa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,8,5,43,0,14,1,
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,4,38,0,14,0,
David Thomas\ThomDa02,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,3,33,1,14,0,
Jeremy Shockey\ShocJe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,2,30,0,19,0,
Devery Henderson\HendDe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,2,20,0,23,0,
