Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Fitzpatrick\FitzRy00,BUF,29,43,382,4,2,1,0,43,106.9,4,20,0,11,0,0,0,0,0,0,
Fred Jackson\JackFr02,BUF,0,0,0,0,0,,,0,,23,73,0,18,2,1,4,0,4,0,
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,,,0,,7,33,0,13,0,0,0,0,0,1,
Roscoe Parrish\ParrRo00,BUF,0,0,0,0,0,,,0,,1,6,0,6,12,8,57,0,22,1,
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,,,0,,0,0,0,0,10,8,158,1,43,0,
Lee Evans\EvanLe00,BUF,0,0,0,0,0,,,0,,0,0,0,0,10,6,105,3,33,0,
David Nelson\NelsDa01,BUF,0,0,0,0,0,,,0,,0,0,0,0,4,2,25,0,16,0,
Shawn Nelson\NelsSh00,BUF,0,0,0,0,0,,,0,,0,0,0,0,3,2,16,0,12,1,
Corey McIntyre\McInCo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,1,9,0,9,0,
Jonathan Stupar\StupJo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,1,8,0,8,0,
Joe Flacco\FlacJo00,BAL,16,31,250,3,0,2,21,36,111.0,2,-1,0,0,0,0,0,0,0,1,
Ray Rice\RiceRa00,BAL,0,0,0,0,0,,,0,,16,72,0,14,2,1,1,0,1,0,
Willis McGahee\McGaWi00,BAL,0,0,0,0,0,,,0,,11,64,1,25,2,1,10,0,10,0,
Anquan Boldin\BoldAn00,BAL,0,0,0,0,0,0,,0,,0,0,0,0,13,6,92,1,34,0,
Todd Heap\HeapTo00,BAL,0,0,0,0,0,,,0,,0,0,0,0,5,3,59,2,26,0,
Derrick Mason\MasoDe00,BAL,0,0,0,0,0,,,0,,0,0,0,0,3,2,48,0,36,0,
Le'Ron McClain\McClLe00,BAL,0,0,0,0,0,,,0,,0,0,0,0,2,2,35,0,19,0,
Ed Dickson\DickEd00,BAL,0,0,0,0,0,,,0,,0,0,0,0,2,1,5,0,5,0,
