Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Russell Wilson\WilsRu00,SEA,21,27,274,3,0,1,8,53,146.0,9,51,1,14,0,0,0,0,0,0,0
Tarvaris Jackson\JackTa00,SEA,0,1,0,0,0,1,6,0,39.6,2,-2,0,-1,0,0,0,0,0,0,0
Thomas Rawls\RawlTh00,SEA,0,0,0,0,0,0,0,0,,19,101,1,20,3,3,22,0,9,1,1
Tyler Lockett\LockTy00,SEA,0,0,0,0,0,0,0,0,,1,7,0,7,7,7,90,0,29,0,0
DuJuan Harris\HarrDu01,SEA,0,0,0,0,0,0,0,0,,3,7,0,3,0,0,0,0,0,0,0
Fred Jackson\JackFr02,SEA,0,0,0,0,0,0,0,0,,1,5,0,5,2,2,13,1,8,0,0
Will Tukuafu\TukuWi00,SEA,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,94,2,53,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,0,22,0,0
Cooper Helfet\HelfCo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,13,0,13,0,0
B.J. Daniels\DaniB.00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Teddy Bridgewater\BridTe00,MIN,17,28,118,0,1,4,24,25,55.4,1,2,0,2,0,0,0,0,0,1,0
Jerick McKinnon\McKiJe00,MIN,0,0,0,0,0,0,0,0,,4,18,0,12,6,3,6,0,7,0,0
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,8,18,0,5,4,4,6,0,3,0,0
Mike Wallace\WallMi00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,43,0,25,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,17,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,13,0,6,0,0
MyCole Pruitt\PruiMy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Rhett Ellison\ElliRh00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,2,-1,0,3,1,0,0,0,0,0,0
Stefon Diggs\DiggSt00,MIN,0,0,0,0,0,0,0,0,,1,-6,0,-6,6,2,22,0,14,0,0
