Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Hasselbeck\HassMa00,IND,16,26,169,1,2,2,14,34,61.2,2,1,0,2,0,0,0,0,0,1,1
Charlie Whitehurst\WhitCh02,IND,4,8,51,0,0,3,20,33,70.3,0,0,0,0,0,0,0,0,0,0,0
Frank Gore\GoreFr00,IND,0,0,0,0,0,0,0,0,,13,45,0,12,5,3,49,1,34,0,0
Dan Herron\HerrDa00,IND,0,0,0,0,0,0,0,0,,2,8,0,5,3,3,16,0,7,0,0
Andre Johnson\JohnAn02,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,44,0,28,0,0
T.Y. Hilton\HiltT.00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,36,0,19,0,0
Donte Moncrief\MoncDo00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,33,0,33,0,0
Coby Fleener\FleeCo00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,20,0,8,0,0
Griff Whalen\WhalGr00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,9,0,5,0,0
Zurlon Tipton\TiptZu01,IND,0,0,0,0,0,0,0,0,,1,0,0,0,2,1,7,0,7,0,0
Dwayne Allen\AlleDw00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Ben Roethlisberger\RoetBe00,PIT,24,39,364,4,0,0,0,68,126.4,1,13,0,13,0,0,0,0,0,0,0
DeAngelo Williams\WillDe02,PIT,0,0,0,0,0,0,0,0,,26,134,0,21,6,5,31,0,15,2,1
Fitzgerald Toussaint\TousFi00,PIT,0,0,0,0,0,0,0,0,,4,12,0,7,0,0,0,0,0,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,118,2,48,0,0
Martavis Bryant\BryaMa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,114,1,68,0,0
Markus Wheaton\WheaMa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,50,1,27,0,0
Jesse James\JameJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,30,0,20,0,0
Darrius Heyward-Bey\HeywDa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0
Roosevelt Nix\NixxRo01,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Landry Jones\JoneLa02,PIT,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
