Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jacoby Brissett\BrisJa00,IND,16,29,157,1,1,3,18,32,67.7,3,33,0,25,0,0,0,0,0,2,1
Frank Gore\GoreFr00,IND,0,0,0,0,0,0,0,0,,12,46,0,14,3,3,34,0,19,0,0
Matt Jones\JoneMa04,IND,0,0,0,0,0,0,0,0,,4,11,0,5,0,0,0,0,0,0,0
Robert Turbin\TurbRo00,IND,0,0,0,0,0,0,0,0,,6,8,1,4,0,0,0,0,0,0,0
Brandon Williams\WillBr04,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,32,0,32,0,0
Donte Moncrief\MoncDo00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,1,18,0,0
T.Y. Hilton\HiltT.00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,30,0,13,0,0
Jack Doyle\DoylJa00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,27,0,7,0,0
Kamar Aiken\AikeKa00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,4,0,4,0,0
Darrell Daniels\DaniDa02,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Russell Wilson\WilsRu00,SEA,21,26,295,2,2,3,12,41,107.5,4,38,1,23,0,0,0,0,0,0,0
Eddie Lacy\LacyEd00,SEA,0,0,0,0,0,0,0,0,,11,52,0,19,0,0,0,0,0,0,0
Chris Carson\CarsCh00,SEA,0,0,0,0,0,0,0,0,,12,42,0,11,3,3,24,0,9,0,0
J.D. McKissic\McKiJ.00,SEA,0,0,0,0,0,0,0,0,,4,38,1,30,1,1,27,1,27,0,0
Tyler Lockett\LockTy00,SEA,0,0,0,0,0,0,0,0,,2,24,0,22,5,4,67,0,41,0,0
Paul Richardson\RichPa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,65,0,37,0,0
Jimmy Graham\GrahJi00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,61,0,33,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,35,0,27,0,0
Amara Darboh\DarbAm00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,0,5,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,1,6,0,0
