Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Russell Wilson\WilsRu00,SEA,23,32,309,3,0,2,21,42,133.5,5,-5,0,2,0,0,0,0,0,0,0
Christine Michael\MichCh00,SEA,0,0,0,0,0,0,0,0,,18,58,0,10,6,5,32,1,9,0,0
C.J. Spiller\SpilC.00,SEA,0,0,0,0,0,0,0,0,,2,12,0,13,3,2,5,1,8,0,0
Alex Collins\CollAl00,SEA,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Jimmy Graham\GrahJi00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,113,0,27,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,54,0,38,0,0
Tanner McEvoy\McEvTa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,42,1,42,0,0
Paul Richardson\RichPa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,23,0,10,0,0
Tyler Lockett\LockTy00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,13,0,13,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
Ryan Fitzpatrick\FitzRy00,NYJ,23,41,261,1,3,4,14,41,53.0,2,5,0,3,0,0,0,0,0,1,0
Matt Forte\FortMa00,NYJ,0,0,0,0,0,0,0,0,,14,27,0,5,3,2,16,0,12,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,4,26,0,10,9,6,54,0,18,0,0
Brandon Marshall\MarsBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,12,4,89,1,41,0,0
Quincy Enunwa\EnunQu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,60,0,15,0,0
Charone Peake\PeakCh00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,16,0,0
Robby Anderson\AndeRo04,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,12,0,7,0,0
Braedon Bowman\BowmBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
