Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Cam Newton\NewtCa00,CAR,14,25,165,1,0,1,8,24,89.6,5,30,0,21,0,0,0,0,0,0,0
Derek Anderson\AndeDe00,CAR,17,23,172,2,2,0,0,48,87.6,0,0,0,0,0,0,0,0,0,0,0
Cameron Artis-Payne\ArtiCa00,CAR,0,0,0,0,0,0,0,0,,6,12,0,5,0,0,0,0,0,0,0
Fozzy Whittaker\WhitFo00,CAR,0,0,0,0,0,0,0,0,,3,6,0,3,9,9,86,0,22,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,-2,0,-2,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,6,76,1,24,0,0
Devin Funchess\FuncDe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,56,0,48,0,0
Corey Brown\BrowPh00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,48,1,16,0,0
Kelvin Benjamin\BenjKe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,39,1,21,0,0
Ed Dickson\DickEd00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0
Ted Ginn\GinnTe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,14,0,8,0,0
Joe Webb\WebbJo00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
Matt Ryan\RyanMa00,ATL,28,37,503,4,1,3,22,75,142.0,4,14,0,15,0,0,0,0,0,0,0
Devonta Freeman\FreeDe00,ATL,0,0,0,0,0,0,0,0,,13,57,1,19,3,2,7,0,6,0,0
Tevin Coleman\ColeTe01,ATL,0,0,0,0,0,0,0,0,,8,19,0,7,4,3,14,0,11,0,0
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,15,12,300,1,75,0,0
Taylor Gabriel\GabrTa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,49,0,19,0,0
Aldrick Robinson\RobiAl00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,48,1,35,0,0
Austin Hooper\HoopAu00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,42,1,42,0,0
Mohamed Sanu\SanuMo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,18,0,0
Patrick DiMarco\DiMaPa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,0,18,0,0
Jacob Tamme\TammJa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,1,4,0,0
Levine Toilolo\ToilLe00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
