Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Tannehill\TannRy00,MIA,15,25,189,1,1,5,29,74,80.2,0,0,0,0,0,0,0,0,0,1,1
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,6,33,0,11,2,2,13,0,11,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,2,15,0,12,0,0,0,0,0,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,2,9,0,7,2,1,6,0,6,0,0
Isaiah Pead\PeadIs00,MIA,0,0,0,0,0,0,0,0,,3,5,0,4,1,1,6,0,6,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,74,1,74,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,61,0,24,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,15,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Leonte Carroo\CarrLe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
MarQueis Gray\GrayMa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Andy Dalton\DaltAn00,CIN,22,31,296,1,0,1,11,51,111.8,6,-12,0,0,0,0,0,0,0,2,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,21,71,0,19,1,0,0,0,0,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,10,18,0,7,4,3,24,0,13,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,12,10,173,1,51,0,0
C.J. Uzomah\UzomC.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,45,0,19,0,0
Brandon LaFell\LaFeBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,44,0,23,0,0
Tyler Boyd\BoydTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0
