Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Cam Newton\NewtCa00,CAR,17,30,142,0,0,2,29,19,69.0,7,46,1,18,0,0,0,0,0,1,1
Cameron Artis-Payne\ArtiCa00,CAR,0,0,0,0,0,0,0,0,,5,49,0,31,1,1,7,0,7,0,0
Fozzy Whittaker\WhitFo00,CAR,0,0,0,0,0,0,0,0,,5,32,0,16,2,2,6,0,4,0,0
Jerricho Cotchery\CotcJe00,CAR,0,0,0,0,0,0,0,0,,1,16,0,16,5,4,24,0,11,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,2,12,0,6,3,2,17,0,12,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,0,15,0,0
Corey Brown\BrowPh00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,39,0,19,0,0
Ted Ginn\GinnTe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
Devin Funchess\FuncDe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ed Dickson\DickEd00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Matt Ryan\RyanMa00,ATL,23,30,306,1,0,2,10,70,119.6,6,1,0,7,0,0,0,0,0,1,1
Devonta Freeman\FreeDe00,ATL,0,0,0,0,0,0,0,0,,22,73,1,14,5,3,17,0,12,0,0
Terron Ward\WardTe00,ATL,0,0,0,0,0,0,0,0,,2,3,0,6,0,0,0,0,0,0,0
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,178,1,70,0,0
Roddy White\WhitRo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,67,0,17,0,0
Jacob Tamme\TammJa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,29,0,12,0,0
Justin Hardy\HardJu00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,8,0,0
