Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Philip Rivers\RivePh00,SDG,31,49,277,1,0,1,6,23,85.2,0,0,0,0,0,0,0,0,0,0,0
Danny Woodhead\WoodDa02,SDG,0,0,0,0,0,0,0,0,,11,55,0,27,10,8,53,0,21,0,0
Donald Brown\BrowDo00,SDG,0,0,0,0,0,0,0,0,,14,17,1,5,4,3,33,0,23,0,0
Dontrelle Inman\InmaDo00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,82,1,20,0,0
Malcom Floyd\FloyMa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,42,0,23,0,0
Ladarius Green\GreeLa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,27,0,14,0,0
Javontee Herndon\HernJa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,16,0,7,0,0
Antonio Gates\GateAn00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,8,0,0
John Phillips\PhilJo00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
David Johnson\JohnDa05,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,1,1
Derek Carr\CarrDe02,OAK,23,38,204,1,1,3,29,33,72.7,4,30,0,11,0,0,0,0,0,0,0
Latavius Murray\MurrLa00,OAK,0,0,0,0,0,,0,0,,19,79,1,22,5,5,38,0,14,0,0
Michael Crabtree\CrabMi00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,8,6,39,1,11,0,0
Seth Roberts\RobeSe00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,6,2,37,0,33,0,0
Andre Holmes\HolmAn00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,6,3,33,0,16,0,0
Clive Walford\WalfCl00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,3,1,22,0,22,0,0
Lee Smith\SmitLe00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,1,1,17,0,17,0,0
Amari Cooper\CoopAm00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,3,2,10,0,7,0,0
Taiwan Jones\JoneTa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,2,1,5,0,5,0,0
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,3,2,3,0,3,0,0
Charles Woodson\WoodCh00,OAK,0,0,0,0,0,,0,0,,1,-3,0,-3,0,0,0,0,0,0,0
