Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Andy Dalton\DaltAn00,CIN,10,18,136,0,0,2,17,59,79.9,3,-1,0,1,0,0,0,0,0,0,0
Joe Mixon\MixoJo00,CIN,0,0,0,0,0,0,0,0,,13,31,1,7,4,3,15,0,10,0,0
Tyler Kroft\KrofTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,79,0,59,0,0
Brandon LaFell\LaFeBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,19,0,0
Josh Malone\MaloJo00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,13,0,13,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Alex Erickson\EricAl01,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
C.J. Uzomah\UzomC.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,-5,0,-5,0,0
Blake Bortles\BortBl00,JAX,24,38,259,1,0,0,0,37,91.9,5,20,0,7,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,JAX,0,0,0,0,0,0,0,0,,20,70,0,14,4,3,34,0,29,0,0
T.J. Yeldon\YeldT.00,JAX,0,0,0,0,0,0,0,0,,11,41,0,15,4,2,11,0,6,1,1
Corey Grant\GranCo00,JAX,0,0,0,0,0,0,0,0,,4,18,0,11,0,0,0,0,0,0,0
Marqise Lee\LeexMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,75,1,19,0,0
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,49,0,37,0,0
Keelan Cole\ColeKe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,0,28,0,0
Allen Hurns\HurnAl01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,31,0,13,0,0
James O'Shaughnessy\O'ShJa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Tommy Bohanon\BohaTo00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
