Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Brock Osweiler\OsweBr00,DEN,19,38,208,1,2,3,17,32,53.4,0,0,0,0,0,0,0,0,0,1,0
Devontae Booker\BookDe00,DEN,0,0,0,0,0,0,0,0,,6,21,0,9,3,2,9,0,11,0,0
C.J. Anderson\AndeC.00,DEN,0,0,0,0,0,0,0,0,,9,13,0,4,1,0,0,0,0,0,0
Jamaal Charles\CharJa00,DEN,0,0,0,0,0,0,0,0,,4,1,0,1,4,4,23,0,11,0,0
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,70,1,14,0,0
Cody Latimer\LatiCo00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,51,0,32,0,0
Emmanuel Sanders\SandEm00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,30,0,30,0,0
Isaiah McKenzie\McKeIs00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,14,0,14,0,0
A.J. Derby\DerbA.00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
Jeff Heuerman\HeueJe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Bennie Fowler\FowlBe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Carson Wentz\WentCa00,PHI,15,27,199,4,0,1,4,32,118.7,2,8,0,7,0,0,0,0,0,0,0
Nick Foles\FoleNi00,PHI,1,1,35,0,0,1,8,35,118.7,1,-1,0,-1,0,0,0,0,0,1,1
Jay Ajayi\AjayJa00,PHI,0,0,0,0,0,0,0,0,,8,77,1,46,0,0,0,0,0,0,0
Corey Clement\ClemCo00,PHI,0,0,0,0,0,0,0,0,,12,51,2,28,1,1,15,1,15,0,0
LeGarrette Blount\BlouLe00,PHI,0,0,0,0,0,0,0,0,,9,37,0,10,0,0,0,0,0,0,0
Wendell Smallwood\SmalWe00,PHI,0,0,0,0,0,0,0,0,,5,25,0,26,0,0,0,0,0,0,0
Alshon Jeffery\JeffAl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,84,2,32,0,0
Trey Burton\BurtTr01,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,41,1,27,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,39,0,15,0,0
Nelson Agholor\AghoNe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,36,0,35,0,0
Torrey Smith\SmitTo02,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Mack Hollins\HollMa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Marcus Johnson\JohnMa07,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
