Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tony Romo\RomoTo00,DAL,23,36,342,2,1,4,16,64,101.9,3,9,0,7,0,0,0,0,0,2,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,0,0,0,,17,44,1,8,5,3,22,0,19,1,
Kevin Ogletree\OgleKe00,DAL,0,0,0,0,0,0,0,0,,1,7,0,7,2,2,12,0,7,0,
Tashard Choice\ChoiTa00,DAL,0,0,0,0,0,0,0,0,,3,4,0,2,1,1,5,0,5,0,
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,110,0,64,0,
Miles Austin\AustMi00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,90,1,36,0,
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,71,1,42,0,
John Phillips\PhilJo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,12,0,
DeMarco Murray\MurrDe00,DAL,0,0,0,0,0,0,0,0,,2,0,0,0,1,1,13,0,13,0,
Mark Sanchez\SancMa00,NYJ,26,44,335,2,1,4,20,33,88.7,1,3,0,3,0,0,0,0,0,2,
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,0,0,0,,10,26,0,6,1,1,7,0,7,0,
LaDainian Tomlinson\TomlLa00,NYJ,0,0,0,0,0,0,0,0,,5,16,0,7,7,6,73,0,32,0,
Plaxico Burress\BurrPl00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,72,1,26,0,
Santonio Holmes\HolmSa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,70,0,28,0,
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,61,1,19,0,
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,33,0,33,0,
Derrick Mason\MasoDe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,19,0,13,0,
John Conner\ConnJo00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
