Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,30,51,382,2,2,2,16,60,79.0,1,-1,0,-1,0,0,0,0,0,1,0
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,0,0,0,,6,24,0,9,10,7,66,0,26,0,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,4,19,0,13,1,0,0,0,0,0,0
Jed Collins\CollJe01,NOR,0,0,0,0,0,0,0,0,,1,7,0,7,1,0,0,0,0,0,0
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,116,2,51,0,0
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,93,0,60,0,0
Lance Moore\MoorLa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,70,0,25,0,0
Kenny Stills\StilKe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,0,19,0,0
Darren Sproles\SproDa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
Nick Toon\ToonNi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
Ben Watson\WatsBe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Josh Hill\HillJo02,NOR,0,0,0,0,0,0,0,0,,1,-8,0,-8,1,0,0,0,0,0,0
Geno Smith\SmitGe00,NYJ,8,19,115,0,0,2,0,44,62.4,6,18,1,6,0,0,0,0,0,0,0
Josh Cribbs\CribJo01,NYJ,1,1,25,0,0,0,0,25,118.7,3,12,0,9,2,2,6,0,5,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,18,139,1,52,0,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,9,29,0,9,3,0,0,0,0,0,0
Greg Salas\SalaGr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,57,0,44,0,0
Zach Sudfeld\SudfZa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,46,0,25,0,0
David Nelson\NelsDa01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,19,0,19,0,0
Tommy Bohanon\BohaTo00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
Stephen Hill\HillSt00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
