Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Chad Henne\HennCh01,JAX,19,42,202,1,1,3,16,24,57.8,3,1,1,1,0,1,-6,0,-6,1,1
Montell Owens\OwenMo01,JAX,0,0,0,0,0,0,0,0,,7,29,0,9,1,1,11,0,11,0,0
Rashad Jennings\JennRa00,JAX,0,0,0,0,0,0,0,0,,8,20,0,12,0,0,0,0,0,2,0
Cecil Shorts\ShorCe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,77,1,24,0,0
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,68,0,24,0,0
Kevin Elliott\ElliKe02,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,24,0,13,0,0
Jordan Shipley\ShipJo00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,19,0,8,0,0
Justin Blackmon\BlacJu00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,9,0,9,0,0
Greg Jones\JoneGr01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ryan Fitzpatrick\FitzRy00,BUF,9,17,112,2,1,0,0,51,88.4,5,18,1,11,0,0,0,0,0,0,0
Fred Jackson\JackFr02,BUF,0,0,0,0,0,0,0,0,,25,109,0,15,3,2,10,0,11,0,0
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,0,0,0,,14,77,1,44,1,1,7,0,7,0,0
Brad Smith\SmitBr01,BUF,0,0,0,0,0,0,0,0,,2,28,0,17,2,1,12,0,12,0,0
T.J. Graham\GrahT.00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,54,0,51,0,0
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,18,1,13,0,0
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,11,1,11,0,0
