Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Joe Flacco\FlacJo00,BAL,24,34,215,1,0,1,10,41,97.1,2,14,0,12,0,0,0,0,0,0,0
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,15,45,0,13,5,4,27,0,14,0,0
Bernard Pierce\PierBe00,BAL,0,0,0,0,0,0,0,0,,6,13,0,6,1,1,9,0,9,0,0
Vonta Leach\LeacVo00,BAL,0,0,0,0,0,0,0,0,,3,10,0,6,1,1,3,0,3,1,0
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,61,0,41,0,0
Tandon Doss\DossTa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,35,0,22,0,0
Jacoby Jones\JoneJa03,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,32,0,12,0,0
Marlon Brown\BrowMa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,22,0,9,0,0
Ed Dickson\DickEd00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,11,0,0
Dallas Clark\ClarDa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,9,1,6,0,0
Ben Roethlisberger\RoetBe00,PIT,17,23,160,1,0,3,15,19,107.2,3,25,0,19,0,0,0,0,0,0,0
Le'Veon Bell\BellLe00,PIT,0,0,0,0,0,0,0,0,,19,93,0,11,1,1,6,0,6,0,0
Felix Jones\JoneFe00,PIT,0,0,0,0,0,0,0,0,,5,16,0,6,1,1,3,0,3,0,0
Jonathan Dwyer\DwyeJo00,PIT,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,1,3,0,3,7,6,50,0,13,0,0
Jerricho Cotchery\CotcJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,41,0,19,0,0
Derek Moye\MoyeDe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0
Heath Miller\MillHe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,1,14,1,1
David Paulson\PaulDa01,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Emmanuel Sanders\SandEm00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
Will Johnson\JohnWi00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
