Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Josh Freeman\FreeJo00,MIN,20,53,190,0,1,1,14,22,40.6,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,13,28,0,8,4,2,28,0,22,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,1,2,0,2,6,3,22,0,15,0,0
Greg Jennings\JennGr00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,41,0,12,0,0
Jerome Simpson\SimpJe00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,32,0,18,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,27,0,21,0,0
Toby Gerhart\GerhTo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,11,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,13,0,13,0,0
John Carlson\CarlJo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Jerome Felton\FeltJe00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
Joe Webb\WebbJo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Eli Manning\MannEl00,NYG,23,39,200,1,0,2,7,24,81.1,3,5,0,6,0,0,0,0,0,1,0
Peyton Hillis\HillPe00,NYG,0,0,0,0,0,0,0,0,,18,36,1,8,6,5,45,0,16,1,0
Michael Cox\CoxxMi00,NYG,0,0,0,0,0,0,0,0,,11,23,0,7,2,2,1,0,1,0,0
Victor Cruz\CruzVi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,50,0,13,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,40,1,24,1,1
Hakeem Nicks\NickHa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,10,2,28,0,21,0,0
John Conner\ConnJo00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,17,0,10,0,0
Brandon Myers\MyerBr00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,12,0,0
Bear Pascoe\PascBe00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
Larry Donnell\DonnLa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
