Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Case Keenum\KeenCa00,HOU,15,25,271,1,0,5,50,42,110.6,3,10,0,9,0,0,0,0,0,2,1
Ben Tate\TateBe00,HOU,0,0,0,0,0,0,0,0,,15,50,0,10,3,2,5,0,5,0,0
Arian Foster\FostAr00,HOU,0,0,0,0,0,0,0,0,,4,11,0,11,0,0,0,0,0,0,0
Greg Jones\JoneGr01,HOU,0,0,0,0,0,0,0,0,,2,2,0,4,0,0,0,0,0,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,89,0,42,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,76,1,35,0,0
DeVier Posey\PoseDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,42,0,42,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,38,0,27,0,0
Lestar Jean\JeanLe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,11,0,0
Alex Smith\SmitAl03,KAN,23,34,240,0,1,2,9,43,75.6,6,28,1,23,1,1,-4,0,-4,0,0
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,0,0,0,,21,86,1,18,4,3,37,0,21,1,1
Knile Davis\DaviKn00,KAN,0,0,0,0,0,0,0,0,,2,5,0,3,0,0,0,0,0,0,0
Dexter McCluster\McClDe00,KAN,0,0,0,0,0,0,0,0,,2,4,0,3,5,4,70,0,43,0,0
Cyrus Gray\GrayCy00,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,66,0,21,0,0
Donnie Avery\AverDo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,33,0,17,0,0
Anthony Fasano\FasaAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,27,0,11,0,0
Anthony Sherman\SherAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,0,9,0,0
Sean McGrath\McGrSe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
