Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,22,46,228,0,1,4,23,30,53.5,0,0,0,0,0,0,0,0,0,2,0
Stevan Ridley\RidlSt00,NWE,0,0,0,0,0,0,0,0,,11,50,1,17,2,2,3,0,5,0,0
Brandon Bolden\BoldBr00,NWE,0,0,0,0,0,0,0,0,,8,36,1,9,3,1,7,0,7,0,0
LeGarrette Blount\BlouLe00,NWE,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,17,8,114,0,30,0,0
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,44,0,19,0,0
Aaron Dobson\DobsAa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,34,0,14,0,0
Kenbrell Thompkins\ThomKe02,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,16,0,11,0,0
Austin Collie\CollAu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,10,0,10,0,0
Geno Smith\SmitGe00,NYJ,17,33,233,1,1,4,27,27,71.9,6,32,1,14,0,0,0,0,0,2,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,34,104,0,17,2,1,-2,0,-2,0,0
Tommy Bohanon\BohaTo00,NYJ,0,0,0,0,0,0,0,0,,6,21,0,5,0,0,0,0,0,0,0
Josh Cribbs\CribJo01,NYJ,0,0,0,0,0,0,0,0,,3,14,0,7,0,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,3,6,0,4,2,0,0,0,0,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,97,1,22,0,0
David Nelson\NelsDa01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,80,0,27,0,0
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,41,0,25,0,0
Stephen Hill\HillSt00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,17,0,17,0,0
