Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Sam Bradford\BradSa00,PHI,36,52,336,1,2,0,0,25,77.1,0,0,0,0,0,0,0,0,0,0,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,5,50,0,27,9,7,76,0,24,0,0
DeMarco Murray\MurrDe00,PHI,0,0,0,0,0,0,0,0,,8,9,1,8,5,4,11,1,6,0,0
Ryan Mathews\MathRy00,PHI,0,0,0,0,0,0,0,0,,3,4,1,3,4,3,24,0,12,0,0
Jordan Matthews\MattJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,102,0,25,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,46,0,21,0,0
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,12,0,0
Miles Austin\AustMi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,15,0,0
Josh Huff\HuffJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,19,0,13,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Nelson Agholor\AghoNe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Matt Ryan\RyanMa00,ATL,23,34,298,2,2,1,8,44,90.1,5,7,0,6,0,0,0,0,0,0,0
Tevin Coleman\ColeTe01,ATL,0,0,0,0,0,0,0,0,,20,80,0,20,2,0,0,0,0,0,0
Devonta Freeman\FreeDe00,ATL,0,0,0,0,0,0,0,0,,10,18,0,9,4,3,29,0,12,0,0
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,141,2,44,0,0
Roddy White\WhitRo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,84,0,25,0,0
Jacob Tamme\TammJa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,19,0,8,0,0
Leonard Hankerson\HankLe00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,13,0,0
Nick Williams\WillNi02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Levine Toilolo\ToilLe00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
