Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Teddy Bridgewater\BridTe00,MIN,23,32,231,0,1,5,54,27,79.0,3,16,0,10,0,0,0,0,0,0,0
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,10,31,0,9,3,3,21,0,17,0,0
Jerick McKinnon\McKiJe00,MIN,0,0,0,0,0,0,0,0,,3,20,0,15,2,2,8,0,10,0,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,1,4,0,4,2,2,28,0,21,0,0
Mike Wallace\WallMi00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,63,0,19,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,53,0,19,0,0
Charles Johnson\JohnCh08,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,18,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,27,0,27,0,0
Rhett Ellison\ElliRh00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
Colin Kaepernick\KaepCo00,SFO,17,26,165,0,0,1,0,20,83.0,7,41,0,12,0,0,0,0,0,0,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,26,168,2,18,2,2,14,0,8,0,0
Jarryd Hayne\HaynJa00,SFO,0,0,0,0,0,0,0,0,,4,13,0,9,1,1,7,0,7,1,1
Reggie Bush\BushRe00,SFO,0,0,0,0,0,0,0,0,,2,8,0,8,1,0,0,0,0,0,0
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,47,0,20,0,0
Garrett Celek\CeleGa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,40,0,20,0,0
Anquan Boldin\BoldAn00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,36,0,15,0,0
Torrey Smith\SmitTo02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
Vance McDonald\McDoVa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Bruce Ellington\ElliBr00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,4,0,0
Quinton Patton\PattQu00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
