Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Moore\MoorMa01,MIA,16,30,233,2,1,0,0,56,87.2,1,-1,0,-1,0,0,0,0,0,0,0
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,32,206,1,57,1,1,3,0,3,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,4,56,1,45,0,0,0,0,0,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,85,1,56,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,51,0,44,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,35,1,17,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,1,0,0,0,6,3,29,0,15,0,0
MarQueis Gray\GrayMa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,7,0,0
Tyrod Taylor\TaylTy00,BUF,26,39,329,3,0,2,12,53,118.4,12,60,0,23,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,24,128,1,19,6,5,17,0,7,0,0
Mike Gillislee\GillMi00,BUF,0,0,0,0,0,0,0,0,,11,91,0,35,0,0,0,0,0,1,0
Jerome Felton\FeltJe00,BUF,0,0,0,0,0,0,0,0,,1,1,0,1,2,2,14,0,9,0,0
Sammy Watkins\WatkSa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,154,1,53,0,0
Charles Clay\ClayCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,85,2,18,0,0
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,43,0,34,0,0
Marquise Goodwin\GoodMa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,16,0,16,0,0
Reggie Bush\BushRe00,BUF,0,0,0,0,0,0,0,0,,1,-8,0,-8,0,0,0,0,0,0,0
