Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Peyton Manning\MannPe00,DEN,19,36,150,2,1,2,18,31,70.4,1,0,0,0,0,0,0,0,0,2,0
Knowshon Moreno\MoreKn00,DEN,0,0,0,0,0,0,0,0,,37,224,1,18,1,1,6,0,6,0,0
Montee Ball\BallMo00,DEN,0,0,0,0,0,0,0,0,,7,40,0,16,3,3,17,0,31,1,1
C.J. Anderson\AndeC.00,DEN,0,0,0,0,0,0,0,0,,3,16,0,6,1,0,0,0,0,0,0
Jacob Tamme\TammJa00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,47,1,12,0,0
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,41,1,15,0,0
Wes Welker\WelkWe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,31,0,17,0,0
Eric Decker\DeckEr00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,5,0,5,0,0
Virgil Green\GreeVi00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
Joel Dreessen\DreeJo00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tom Brady\BradTo00,NWE,34,50,344,3,0,3,20,43,107.4,2,0,0,1,0,0,0,0,0,2,1
Brandon Bolden\BoldBr00,NWE,0,0,0,0,0,0,0,0,,13,58,1,33,1,1,11,0,11,0,0
Shane Vereen\VereSh00,NWE,0,0,0,0,0,0,0,0,,10,31,0,8,11,8,60,0,14,0,0
Stevan Ridley\RidlSt00,NWE,0,0,0,0,0,0,0,0,,4,14,0,7,0,0,0,0,0,1,1
LeGarrette Blount\BlouLe00,NWE,0,0,0,0,0,0,0,0,,2,13,0,9,0,0,0,0,0,1,1
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,110,2,43,2,0
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,90,1,33,0,0
Kenbrell Thompkins\ThomKe02,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,56,0,14,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,17,0,8,0,0
