Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Kirk Cousins\CousKi00,WAS,25,43,196,1,2,1,5,20,57.9,1,1,0,1,0,0,0,0,0,0,0
Jamison Crowder\CrowJa00,WAS,0,1,0,0,0,0,0,0,39.6,0,0,0,0,9,4,40,0,18,0,0
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,11,21,0,6,1,1,11,0,11,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,5,12,0,8,10,6,26,0,13,0,0
Derek Carrier\CarrDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,39,0,20,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,28,1,12,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,16,0,0
Rashad Ross\RossRa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,16,0,16,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Andre Roberts\RobeAn00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,6,0,6,0,0
Ryan Fitzpatrick\FitzRy00,NYJ,19,26,253,2,1,0,0,35,113.1,4,31,1,18,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,20,146,1,54,3,3,50,0,24,0,0
Zac Stacy\StacZa00,NYJ,0,0,0,0,0,0,0,0,,13,46,0,18,2,2,15,0,12,0,0
Brandon Marshall\MarsBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,111,1,35,1,1
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,59,1,35,1,1
Quincy Enunwa\EnunQu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,10,0,0
Kellen Davis\DaviKe01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,4,-2,0,2,1,1,1,0,1,0,0
