Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Philip Rivers\RivePh00,SDG,43,65,503,2,0,3,15,0,99.7,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon\GordMe00,SDG,0,0,0,0,0,0,0,0,,7,29,0,25,0,0,0,0,0,2,1
Branden Oliver\OlivBr01,SDG,0,0,0,0,0,0,0,0,,7,23,0,6,4,4,40,0,14,0,0
Danny Woodhead\WoodDa02,SDG,0,0,0,0,0,0,0,0,,7,8,0,4,7,5,63,0,25,0,0
Keenan Allen\AlleKe00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,15,14,157,0,38,0,0
Malcom Floyd\FloyMa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,95,0,50,0,0
Antonio Gates\GateAn00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,16,9,95,0,21,0,0
Ladarius Green\GreeLa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,35,1,19,0,0
Dontrelle Inman\InmaDo00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,18,1,9,0,0
Aaron Rodgers\RodgAa00,GNB,16,29,255,2,0,3,18,46,107.7,2,14,0,15,0,0,0,0,0,0,0
James Starks\StarJa00,GNB,0,0,0,0,0,0,0,0,,10,112,1,65,2,1,5,1,5,0,0
Ty Montgomery\MontTy01,GNB,0,0,0,0,0,0,0,0,,1,4,0,4,2,2,11,0,6,0,0
Eddie Lacy\LacyEd00,GNB,0,0,0,0,0,0,0,0,,4,3,0,3,2,2,17,0,12,1,0
Jeff Janis\JaniJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,79,0,46,0,0
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,38,0,26,0,0
Richard Rodgers\RodgRi00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,34,0,25,0,0
James Jones\JoneJa04,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,30,1,22,0,0
Justin Perillo\PeriJu00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,19,0,0
