Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Andy Dalton\DaltAn00,CIN,22,33,243,3,0,0,0,42,118.6,3,-2,0,0,0,0,0,0,0,1,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,16,56,0,10,1,1,13,1,13,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,8,50,1,17,2,1,23,0,23,0,0
Mohamed Sanu\SanuMo00,CIN,0,0,0,0,0,0,0,0,,1,8,0,8,4,2,30,0,24,0,0
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,95,1,42,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,36,0,12,0,0
Tyler Eifert\EifeTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,30,1,15,0,0
Ryan Hewitt\HewiRy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0
Jake Fisher\FishJa00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
EJ Manuel\ManuEJ00,BUF,28,42,263,1,1,2,7,23,81.7,6,22,1,16,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,17,90,1,33,4,2,4,0,3,0,0
Charles Clay\ClayCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,62,0,19,0,0
Chris Gragg\GragCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,54,0,19,0,0
Sammy Watkins\WatkSa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,48,1,22,0,0
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,47,0,22,0,0
Chris Hogan\HogaCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,31,0,23,0,0
Dan Herron\HerrDa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0
