Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Cam Newton\NewtCa00,CAR,20,36,269,1,2,3,21,32,65.6,7,30,1,9,0,0,0,0,0,0,0
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,20,78,2,11,1,1,8,0,8,0,0
Corey Brown\BrowPh00,CAR,0,0,0,0,0,0,0,0,,2,15,0,8,3,2,22,0,11,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,3,10,0,7,0,0,0,0,0,0,0
Fozzy Whittaker\WhitFo00,CAR,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,21,0,15,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,131,1,32,0,0
Devin Funchess\FuncDe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,24,0,16,0,0
Ed Dickson\DickEd00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,24,0,14,0,0
Jerricho Cotchery\CotcJe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,21,0,14,0,0
Ted Ginn\GinnTe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,18,0,18,0,0
Russell Wilson\WilsRu00,SEA,18,30,241,1,0,4,22,45,96.7,8,53,0,24,0,0,0,0,0,0,0
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,17,54,1,17,3,1,0,0,0,0,0
Thomas Rawls\RawlTh00,SEA,0,0,0,0,0,0,0,0,,1,8,0,8,0,0,0,0,0,0,0
Jimmy Graham\GrahJi00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,140,0,45,0,0
Ricardo Lockette\LockRi00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,43,1,40,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,23,0,14,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Chris Matthews\MattCh00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Fred Jackson\JackFr02,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,5,0,0
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
Tyler Lockett\LockTy00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
