Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Colin Kaepernick\KaepCo00,SFO,13,29,187,1,0,3,20,53,77.8,8,66,0,29,0,0,0,0,0,1,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,14,52,0,15,0,0,0,0,0,0,0
Mike Davis\DaviMi01,SFO,0,0,0,0,0,0,0,0,,5,13,0,7,3,1,6,0,6,0,0
Shaun Draughn\DrauSh00,SFO,0,0,0,0,0,0,0,0,,1,2,0,2,1,0,0,0,0,0,0
Torrey Smith\SmitTo02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,76,1,53,0,0
Quinton Patton\PattQu00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,52,0,17,0,0
Vance McDonald\McDoVa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,19,0,0
Rod Streater\StreRo00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Jeremy Kerley\KerlJe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,12,0,7,0,0
Tyrod Taylor\TaylTy00,BUF,16,25,179,2,0,3,0,30,111.9,8,68,0,21,0,0,0,0,0,1,1
EJ Manuel\ManuEJ00,BUF,0,2,0,0,0,0,0,0,39.6,3,11,0,8,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,19,140,3,38,2,1,2,0,2,1,0
Mike Gillislee\GillMi00,BUF,0,0,0,0,0,0,0,0,,6,61,1,44,0,0,0,0,0,0,0
Jonathan Williams\WillJo07,BUF,0,0,0,0,0,0,0,0,,5,21,0,7,0,0,0,0,0,1,1
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,1,6,0,6,6,5,44,1,18,0,0
Reggie Bush\BushRe00,BUF,0,0,0,0,0,0,0,0,,2,6,0,5,0,0,0,0,0,0,0
Charles Clay\ClayCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,52,0,20,0,0
Justin Hunter\HuntJu00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,30,1,30,0,0
Nick O'Leary\OLeaNi00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,29,0,23,0,0
Marquise Goodwin\GoodMa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,16,0,0
Brandon Tate\TateBr00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jerome Felton\FeltJe00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
